invoice_id,subscription_id,customer_id,plan_id,invoice_date,amount
INV11763,S2273,C7692,PM,2024-02-19,1000.0
INV12191,S2373,C8023,BM,2024-02-19,400.0
INV12208,S2377,C8044,PY,2024-02-19,9400.0
INV12628,S2448,C8272,PM,2024-02-19,950.0
INV12733,S2471,C8358,BM,2024-02-19,360.0
INV13001,S2516,C8527,PM,2024-02-19,980.0
INV13020,S2518,C8534,PM,2024-02-19,1000.0
INV13192,S2552,C8677,PY,2024-02-19,9200.0
INV13264,S2567,C8728,BY,2024-02-19,3600.0
INV13438,S2600,C8829,BY,2024-02-19,3680.0
INV1268,S261,C891,BY,2024-02-19,3960.0
INV13636,S2642,C8988,BM,2024-02-19,400.0
INV13658,S2647,C9007,PM,2024-02-19,930.0
INV13996,S2726,C9249,BY,2024-02-19,3920.0
INV14046,S2732,C9277,PM,2024-02-19,880.0
INV14293,S2779,C9418,PM,2024-02-19,1000.0
INV14828,S2875,C9718,BY,2024-02-19,3600.0
INV15290,S2962,C10048,PM,2024-02-20,1000.0
INV15735,S3037,C10297,BM,2024-02-20,400.0
INV15810,S3057,C10364,BY,2024-02-20,3600.0
INV1489,S306,C1043,BY,2024-02-20,3600.0
INV15994,S3088,C10471,PM,2024-02-20,1000.0
INV1525,S312,C1054,BY,2024-02-20,3880.0
INV16170,S3116,C10550,PY,2024-02-20,9800.0
INV16237,S3131,C10613,PM,2024-02-20,950.0
INV1556,S318,C1084,PY,2024-02-20,9100.0
INV16874,S3252,C11030,PM,2024-02-20,1000.0
INV17104,S3292,C11168,BM,2024-02-20,400.0
INV17204,S3305,C11223,PM,2024-02-20,920.0
INV17629,S3378,C11465,BM,2024-02-20,400.0
INV18005,S3436,C11617,PM,2024-02-20,890.0
INV18106,S3449,C11654,PM,2024-02-20,880.0
INV1764,S353,C1175,BM,2024-02-20,400.0
INV18325,S3493,C11817,BY,2024-02-20,3840.0
INV18425,S3515,C11892,BY,2024-02-20,3600.0
INV19053,S3634,C12294,PM,2024-02-20,930.0
INV19212,S3665,C12412,PM,2024-02-20,980.0
INV19599,S3744,C12701,BY,2024-02-20,3720.0
INV19689,S3759,C12757,PY,2024-02-20,9000.0
INV19974,S3818,C13009,PY,2024-02-20,8700.0
INV19976,S3820,C13019,PM,2024-02-20,900.0
INV20161,S3853,C13135,BM,2024-02-20,396.0
INV2025,S403,C1315,PM,2024-02-20,960.0
INV20253,S3867,C13175,BM,2024-02-20,400.0
INV20273,S3877,C13218,PY,2024-02-20,9200.0
INV20402,S3901,C13290,BY,2024-02-20,3800.0
INV20407,S3905,C13316,PM,2024-02-20,1000.0
INV20486,S3919,C13362,BM,2024-02-20,400.0
INV20680,S3951,C13489,BM,2024-02-20,360.0
INV20723,S3957,C13500,BM,2024-02-20,400.0
INV20837,S3980,C13581,BM,2024-02-20,360.0
INV20885,S3991,C13608,BM,2024-02-20,400.0
INV21223,S4047,C13819,PM,2024-02-20,890.0
INV21580,S4115,C14048,BM,2024-02-20,400.0
INV21702,S4135,C14118,PM,2024-02-20,1000.0
INV21761,S4152,C14168,PM,2024-02-20,1000.0
INV21874,S4173,C14230,BM,2024-02-20,400.0
INV21935,S4189,C14288,PM,2024-02-20,1000.0
INV22117,S4231,C14415,BY,2024-02-20,3920.0
INV22389,S4279,C14550,PM,2024-02-20,1000.0
INV22520,S4295,C14608,BM,2024-02-20,400.0
INV22617,S4309,C14651,BY,2024-02-20,3720.0
INV23013,S4376,C14861,PM,2024-02-20,1000.0
INV23195,S4404,C14937,PM,2024-02-20,890.0
INV23346,S4432,C15033,PY,2024-02-20,10000.0
INV23921,S4552,C15437,BM,2024-02-20,360.0
INV24539,S4683,C15863,BM,2024-02-20,360.0
INV24605,S4700,C15903,BY,2024-02-20,3880.0
INV2462,S494,C1612,PM,2024-02-20,920.0
INV25172,S4804,C16263,PM,2024-02-20,930.0
INV25185,S4805,C16264,PM,2024-02-20,1000.0
INV25263,S4816,C16290,BM,2024-02-20,360.0
INV25289,S4825,C16316,PM,2024-02-20,910.0
INV25562,S4876,C16509,BM,2024-02-20,368.0
INV25696,S4906,C16598,PM,2024-02-20,960.0
INV26172,S5014,C16952,PM,2024-02-20,870.0
INV26258,S5029,C17005,PM,2024-02-20,1000.0
INV26321,S5036,C17026,BY,2024-02-20,3600.0
INV26322,S5037,C17027,PM,2024-02-20,910.0
INV26626,S5095,C17202,BM,2024-02-20,364.0
INV26867,S5146,C17399,BY,2024-02-20,3920.0
INV26869,S5148,C17403,PM,2024-02-20,890.0
INV27277,S5238,C17689,PY,2024-02-20,9300.0
INV27326,S5245,C17712,PY,2024-02-20,9900.0
INV27331,S5249,C17718,PM,2024-02-20,1000.0
INV27337,S5250,C17723,PM,2024-02-20,940.0
INV27434,S5269,C17793,BM,2024-02-20,384.0
INV27972,S5362,C18122,BY,2024-02-20,3720.0
INV2884,S561,C1849,BM,2024-02-20,388.0
INV29007,S5552,C18669,BM,2024-02-20,392.0
INV29224,S5588,C18775,BY,2024-02-20,3600.0
INV29471,S5626,C18898,PM,2024-02-20,1000.0
INV29957,S5715,C19197,PY,2024-02-20,10000.0
INV30082,S5742,C19264,PM,2024-02-20,910.0
INV30093,S5745,C19274,PM,2024-02-20,880.0
INV30436,S5813,C19513,PM,2024-02-20,1000.0
INV30472,S5816,C19519,BM,2024-02-20,400.0
INV30609,S5842,C19617,PY,2024-02-20,9600.0
INV3091,S602,C1972,BM,2024-02-20,400.0
INV30963,S5918,C19846,BM,2024-02-20,400.0
INV31668,S6062,C20347,PM,2024-02-20,880.0
INV31859,S6105,C20485,PY,2024-02-20,9200.0
INV32464,S6210,C20842,BY,2024-02-20,3840.0
INV32509,S6219,C20859,BM,2024-02-20,360.0
INV32533,S6223,C20870,PM,2024-02-20,990.0
INV32765,S6259,C20981,PM,2024-02-20,1000.0
INV32966,S6300,C21145,PM,2024-02-20,1000.0
INV32971,S6301,C21147,PY,2024-02-20,9600.0
INV33567,S6416,C21555,PY,2024-02-20,9600.0
INV34286,S6561,C22022,PM,2024-02-20,860.0
INV34712,S6645,C22269,PM,2024-02-20,900.0
INV34918,S6687,C22394,BM,2024-02-20,400.0
INV35044,S6714,C22498,PM,2024-02-20,960.0
INV35117,S6725,C22535,PM,2024-02-20,930.0
INV35281,S6759,C22630,BM,2024-02-20,392.0
INV3516,S687,C2274,PM,2024-02-20,1000.0
INV35501,S6807,C22805,PM,2024-02-20,900.0
INV35741,S6845,C22926,PY,2024-02-20,9400.0
INV35815,S6856,C22957,PM,2024-02-20,880.0
INV3573,S697,C2304,BM,2024-02-20,392.0
INV3607,S700,C2314,BM,2024-02-20,400.0
INV36177,S6923,C23162,PM,2024-02-20,1000.0
INV36981,S7086,C23686,BY,2024-02-20,3880.0
INV37128,S7114,C23796,BY,2024-02-20,3880.0
INV37294,S7148,C23925,BY,2024-02-20,3680.0
INV37376,S7160,C23979,PY,2024-02-20,9900.0
INV3724,S723,C2418,PM,2024-02-20,1000.0
INV38413,S7354,C24556,BM,2024-02-20,360.0
INV38490,S7367,C24585,BM,2024-02-20,396.0
INV38651,S7399,C24713,BY,2024-02-20,4000.0
INV38742,S7421,C24792,PY,2024-02-20,9900.0
INV39133,S7496,C25011,BY,2024-02-20,4000.0
INV39300,S7522,C25092,BM,2024-02-20,360.0
INV39393,S7538,C25123,BM,2024-02-20,400.0
INV39730,S7617,C25406,BM,2024-02-20,364.0
INV39849,S7643,C25484,PM,2024-02-20,1000.0
INV39914,S7658,C25546,PM,2024-02-20,1000.0
INV3966,S775,C2581,PM,2024-02-20,1000.0
INV3987,S779,C2588,PM,2024-02-20,1000.0
INV40519,S7769,C25907,PY,2024-02-20,9000.0
INV40623,S7792,C25957,BY,2024-02-20,3680.0
INV40636,S7794,C25973,PY,2024-02-20,8900.0
INV4035,S788,C2608,BM,2024-02-20,388.0
INV41295,S7921,C26458,PM,2024-02-20,1000.0
INV41328,S7925,C26472,PY,2024-02-20,9700.0
INV41961,S8062,C26905,BY,2024-02-20,3760.0
INV42026,S8084,C26987,BM,2024-02-20,400.0
INV42190,S8122,C27146,BY,2024-02-20,3960.0
INV42271,S8137,C27202,BM,2024-02-20,388.0
INV42408,S8166,C27290,PY,2024-02-20,8800.0
INV42621,S8213,C27445,PY,2024-02-20,8700.0
INV4224,S824,C2749,PM,2024-02-20,1000.0
INV43029,S8280,C27673,PY,2024-02-20,9300.0
INV43138,S8299,C27736,BY,2024-02-20,3600.0
INV43432,S8361,C27944,PM,2024-02-20,1000.0
INV43689,S8408,C28093,BM,2024-02-20,400.0
INV43839,S8440,C28214,PM,2024-02-20,1000.0
INV44062,S8488,C28373,BY,2024-02-20,3960.0
INV44142,S8508,C28425,PM,2024-02-20,920.0
INV44594,S8597,C28679,PM,2024-02-20,1000.0
INV44650,S8610,C28714,PM,2024-02-20,890.0
INV44807,S8640,C28819,PY,2024-02-20,9400.0
INV44878,S8658,C28878,BY,2024-02-20,3680.0
INV45271,S8732,C29137,PY,2024-02-20,8800.0
INV45318,S8743,C29178,PM,2024-02-20,980.0
INV45484,S8775,C29279,PM,2024-02-20,1000.0
INV45764,S8835,C29525,PM,2024-02-20,1000.0
INV45907,S8854,C29569,BY,2024-02-20,3600.0
INV46167,S8912,C29755,BY,2024-02-20,3640.0
INV46278,S8935,C29829,PM,2024-02-20,990.0
INV46603,S8991,C30022,BY,2024-02-20,3600.0
INV46617,S8998,C30048,PM,2024-02-20,930.0
INV46736,S9022,C30126,BM,2024-02-20,380.0
INV4668,S906,C3013,BM,2024-02-20,400.0
INV46782,S9032,C30154,PM,2024-02-20,920.0
INV47030,S9078,C30305,BM,2024-02-20,388.0
INV47195,S9112,C30418,BM,2024-02-20,376.0
INV47247,S9125,C30462,BY,2024-02-20,3960.0
INV47251,S9128,C30475,BM,2024-02-20,400.0
INV47294,S9139,C30506,BM,2024-02-20,400.0
INV47345,S9146,C30541,PM,2024-02-20,1000.0
INV47492,S9176,C30608,BM,2024-02-20,400.0
INV48220,S9340,C31158,PY,2024-02-20,9900.0
INV48222,S9341,C31164,BM,2024-02-20,400.0
INV48228,S9342,C31165,BM,2024-02-20,400.0
INV48278,S9350,C31205,PM,2024-02-20,940.0
INV48357,S9359,C31231,BM,2024-02-20,368.0
INV48646,S9421,C31413,BM,2024-02-20,372.0
INV4806,S944,C3142,BM,2024-02-20,400.0
INV48775,S9449,C31520,BY,2024-02-20,4000.0
INV49018,S9490,C31657,BY,2024-02-20,3800.0
INV4859,S956,C3174,PM,2024-02-20,1000.0
INV49299,S9537,C31794,BY,2024-02-20,3600.0
INV49307,S9542,C31802,PM,2024-02-20,910.0
INV49370,S9553,C31839,BM,2024-02-20,400.0
INV49693,S9603,C31987,PM,2024-02-20,1000.0
INV49714,S9607,C32002,BY,2024-02-20,4000.0
INV49793,S9620,C32031,PY,2024-02-20,8600.0
INV50099,S9685,C32246,BY,2024-02-20,3760.0
INV50212,S9716,C32354,PY,2024-02-20,9700.0
INV50241,S9721,C32372,BM,2024-02-20,400.0
INV50265,S9726,C32391,BY,2024-02-20,4000.0
INV50278,S9732,C32417,PY,2024-02-20,9600.0
INV50510,S9768,C32521,BM,2024-02-20,400.0
INV50533,S9774,C32536,BY,2024-02-20,3880.0
INV50653,S9792,C32598,BM,2024-02-20,400.0
INV50882,S9834,C32734,BY,2024-02-20,3600.0
INV50966,S9849,C32800,PY,2024-02-20,9600.0
INV5006,S982,C3286,PY,2024-02-20,9300.0
INV51127,S9881,C32898,BY,2024-02-20,3680.0
INV51618,S9987,C33204,PM,2024-02-20,990.0
INV51869,S10039,C33372,BM,2024-02-20,400.0
INV51899,S10048,C33397,PM,2024-02-20,940.0
INV52135,S10091,C33585,BM,2024-02-20,360.0
INV52284,S10121,C33669,PY,2024-02-20,10000.0
INV52451,S10158,C33779,PY,2024-02-20,9200.0
INV52651,S10199,C33909,BY,2024-02-20,3600.0
INV52670,S10204,C33944,PM,2024-02-20,1000.0
INV5175,S1013,C3398,BM,2024-02-20,400.0
INV52818,S10229,C34029,PY,2024-02-20,10000.0
INV53185,S10292,C34276,PM,2024-02-20,990.0
INV53301,S10315,C34341,BY,2024-02-20,3680.0
INV53533,S10362,C34504,PM,2024-02-20,1000.0
INV54196,S10509,C35002,BM,2024-02-20,400.0
INV54884,S10637,C35463,BY,2024-02-20,3640.0
INV54954,S10661,C35523,BM,2024-02-20,388.0
INV55087,S10690,C35618,PM,2024-02-20,920.0
INV5399,S1062,C3565,BM,2024-02-20,400.0
INV55237,S10724,C35808,PM,2024-02-20,1000.0
INV55361,S10749,C35885,BM,2024-02-20,360.0
INV55374,S10751,C35900,PM,2024-02-20,910.0
INV55645,S10802,C36083,PM,2024-02-20,910.0
INV55773,S10823,C36132,PY,2024-02-20,8900.0
INV56274,S10927,C36477,BM,2024-02-20,400.0
INV56327,S10940,C36528,BM,2024-02-20,400.0
INV56443,S10957,C36607,PM,2024-02-20,950.0
INV56530,S10969,C36637,PY,2024-02-20,9000.0
INV56933,S11050,C36956,BY,2024-02-20,3960.0
INV57085,S11079,C37062,PM,2024-02-20,860.0
INV57818,S11214,C37519,PM,2024-02-20,1000.0
INV57823,S11217,C37522,BM,2024-02-20,400.0
INV57829,S11219,C37527,PM,2024-02-20,960.0
INV58190,S11299,C37752,BM,2024-02-20,400.0
INV58220,S11304,C37774,BM,2024-02-20,372.0
INV58509,S11351,C37918,PM,2024-02-20,890.0
INV58672,S11385,C38027,BY,2024-02-20,3960.0
INV58709,S11395,C38056,BM,2024-02-20,400.0
INV59067,S11470,C38327,PM,2024-02-20,930.0
INV59267,S11508,C38447,PY,2024-02-20,9700.0
INV59368,S11530,C38503,BY,2024-02-20,3600.0
INV59883,S11649,C38869,BY,2024-02-20,3680.0
INV60042,S11684,C38983,BM,2024-02-20,400.0
INV60201,S11716,C39103,PM,2024-02-20,930.0
INV60333,S11744,C39207,PY,2024-02-20,9700.0
INV5907,S1172,C3925,PM,2024-02-20,1000.0
INV5918,S1173,C3927,BY,2024-02-20,3680.0
INV60652,S11803,C39416,BY,2024-02-20,3600.0
INV60758,S11824,C39493,BY,2024-02-20,3920.0
INV60868,S11843,C39544,PM,2024-02-20,960.0
INV60982,S11864,C39600,BM,2024-02-20,400.0
INV61149,S11891,C39684,BM,2024-02-20,360.0
INV61186,S11895,C39699,PM,2024-02-20,910.0
INV61375,S11940,C39852,BY,2024-02-20,3840.0
INV61428,S11957,C39911,BM,2024-02-20,376.0
INV61517,S11975,C39981,BM,2024-02-20,368.0
INV6227,S1221,C4092,BY,2024-02-20,4000.0
INV6351,S1251,C4220,PM,2024-02-20,870.0
INV6402,S1263,C4267,BM,2024-02-20,384.0
INV6543,S1285,C4310,BM,2024-02-20,376.0
INV6588,S1291,C4324,PY,2024-02-20,9600.0
INV6718,S1313,C4426,BM,2024-02-20,360.0
INV6731,S1314,C4428,PM,2024-02-20,880.0
INV7082,S1382,C4668,PM,2024-02-20,1000.0
INV7220,S1397,C4724,PY,2024-02-20,8600.0
INV7317,S1418,C4807,BM,2024-02-20,360.0
INV7504,S1459,C4976,PM,2024-02-20,930.0
INV7649,S1488,C5055,BM,2024-02-20,364.0
INV8156,S1595,C5359,PM,2024-02-20,1000.0
INV751,S166,C536,PM,2024-02-20,1000.0
INV8211,S1602,C5374,PM,2024-02-20,1000.0
INV8362,S1635,C5460,BM,2024-02-20,400.0
INV8530,S1667,C5561,BY,2024-02-20,3600.0
INV8733,S1711,C5705,PM,2024-02-20,920.0
INV8792,S1721,C5766,PM,2024-02-20,1000.0
INV9108,S1779,C5968,PM,2024-02-20,930.0
INV9173,S1790,C5992,BM,2024-02-20,400.0
INV832,S184,C601,BM,2024-02-20,372.0
INV9200,S1797,C6015,PM,2024-02-20,1000.0
INV9297,S1816,C6067,PY,2024-02-20,9900.0
INV9882,S1934,C6506,BM,2024-02-20,400.0
INV9886,S1935,C6508,BM,2024-02-20,372.0
INV10278,S2009,C6792,BM,2024-02-20,396.0
INV10313,S2015,C6838,PM,2024-02-20,920.0
INV10911,S2123,C7205,PY,2024-02-20,9700.0
INV10985,S2139,C7262,BM,2024-02-20,360.0
INV11138,S2162,C7347,PM,2024-02-20,980.0
INV1087,S227,C767,BM,2024-02-20,376.0
INV11824,S2286,C7734,PM,2024-02-20,920.0
INV11967,S2323,C7874,BM,2024-02-20,400.0
INV12777,S2476,C8365,PM,2024-02-20,980.0
INV12925,S2505,C8474,BM,2024-02-20,368.0
INV13142,S2545,C8649,BM,2024-02-20,400.0
INV13339,S2584,C8790,PY,2024-02-20,9400.0
INV13735,S2667,C9060,BM,2024-02-20,400.0
INV1317,S275,C921,BM,2024-02-20,380.0
INV14153,S2750,C9329,PY,2024-02-20,8600.0
INV14524,S2812,C9509,BY,2024-02-20,3680.0
INV14558,S2818,C9531,PM,2024-02-20,950.0
INV14577,S2823,C9546,PY,2024-02-20,8700.0
INV15015,S2902,C9811,BM,2024-02-20,400.0
INV15176,S2931,C9948,PM,2024-02-20,920.0
INV15337,S2970,C10072,BM,2024-02-21,400.0
INV1449,S297,C1008,BM,2024-02-21,360.0
INV15599,S3016,C10229,PY,2024-02-21,9600.0
INV15811,S3058,C10365,BM,2024-02-21,360.0
INV16000,S3089,C10472,BM,2024-02-21,400.0
INV16015,S3093,C10490,PM,2024-02-21,890.0
INV16271,S3135,C10627,PY,2024-02-21,9900.0
INV16432,S3165,C10730,PM,2024-02-21,1000.0
INV16485,S3176,C10763,BM,2024-02-21,400.0
INV1544,S317,C1082,BM,2024-02-21,360.0
INV17092,S3291,C11166,PM,2024-02-21,1000.0
INV17165,S3299,C11196,BM,2024-02-21,400.0
INV17233,S3308,C11229,BY,2024-02-21,3800.0
INV17329,S3326,C11304,PM,2024-02-21,940.0
INV17355,S3330,C11315,BM,2024-02-21,376.0
INV17576,S3365,C11424,PY,2024-02-21,10000.0
INV17688,S3386,C11486,BY,2024-02-21,3840.0
INV17792,S3408,C11542,PM,2024-02-21,1000.0
INV17830,S3413,C11552,PY,2024-02-21,8600.0
INV17941,S3429,C11597,BM,2024-02-21,360.0
INV1748,S349,C1165,BM,2024-02-21,360.0
INV18591,S3544,C11981,BM,2024-02-21,400.0
INV1819,S364,C1208,PM,2024-02-21,1000.0
INV1830,S365,C1211,BM,2024-02-21,400.0
INV18936,S3609,C12217,PY,2024-02-21,8700.0
INV19105,S3644,C12343,BY,2024-02-21,3760.0
INV19211,S3664,C12409,BY,2024-02-21,3760.0
INV19646,S3750,C12729,BM,2024-02-21,400.0
INV19767,S3777,C12824,PY,2024-02-21,8700.0
INV19789,S3783,C12853,PM,2024-02-21,1000.0
INV20748,S3965,C13528,PM,2024-02-21,980.0
INV20784,S3970,C13545,PM,2024-02-21,1000.0
INV21154,S4036,C13788,PM,2024-02-21,880.0
INV2173,S425,C1382,PY,2024-02-21,9000.0
INV21512,S4096,C13986,BY,2024-02-21,3600.0
INV2190,S433,C1400,BM,2024-02-21,396.0
INV2202,S434,C1401,BY,2024-02-21,3600.0
INV21661,S4129,C14093,PY,2024-02-21,9000.0
INV21916,S4183,C14264,PY,2024-02-21,8800.0
INV22042,S4215,C14370,BM,2024-02-21,400.0
INV23439,S4458,C15122,PM,2024-02-21,860.0
INV23636,S4494,C15238,BY,2024-02-21,3760.0
INV23650,S4497,C15247,BY,2024-02-21,3800.0
INV23652,S4498,C15249,BM,2024-02-21,400.0
INV23817,S4531,C15368,BY,2024-02-21,3760.0
INV24150,S4595,C15560,PM,2024-02-21,1000.0
INV24193,S4603,C15586,PM,2024-02-21,960.0
INV24565,S4692,C15884,PM,2024-02-21,990.0
INV24668,S4711,C15925,PY,2024-02-21,9300.0
INV24835,S4740,C16048,BM,2024-02-21,384.0
INV25066,S4786,C16207,PY,2024-02-21,10000.0
INV25274,S4821,C16302,PM,2024-02-21,870.0
INV25350,S4836,C16368,PM,2024-02-21,1000.0
INV25455,S4856,C16427,PY,2024-02-21,9500.0
INV25509,S4866,C16471,PY,2024-02-21,9100.0
INV25878,S4940,C16713,BY,2024-02-21,3600.0
INV25941,S4953,C16751,PM,2024-02-21,1000.0
INV25963,S4959,C16768,BM,2024-02-21,400.0
INV2562,S513,C1680,PM,2024-02-21,970.0
INV26095,S4996,C16904,BM,2024-02-21,400.0
INV26390,S5047,C17056,BM,2024-02-21,368.0
INV26904,S5152,C17409,PM,2024-02-21,1000.0
INV2741,S536,C1766,PY,2024-02-21,9000.0
INV27328,S5247,C17715,BY,2024-02-21,3600.0
INV27329,S5248,C17716,BY,2024-02-21,3600.0
INV27573,S5300,C17914,PM,2024-02-21,880.0
INV27608,S5308,C17937,PM,2024-02-21,1000.0
INV27686,S5323,C17979,BM,2024-02-21,400.0
INV28404,S5430,C18326,PM,2024-02-21,890.0
INV29759,S5680,C19077,BY,2024-02-21,3600.0
INV245,S52,C191,BY,2024-02-21,3920.0
INV29763,S5684,C19102,BM,2024-02-21,360.0
INV30281,S5777,C19383,PM,2024-02-21,980.0
INV30294,S5779,C19385,BM,2024-02-21,372.0
INV30384,S5799,C19443,BM,2024-02-21,400.0
INV30640,S5853,C19656,BM,2024-02-21,400.0
INV31065,S5939,C19914,PM,2024-02-21,1000.0
INV31276,S5981,C20056,PY,2024-02-21,8600.0
INV31830,S6100,C20462,BM,2024-02-21,400.0
INV31871,S6109,C20496,BY,2024-02-21,3600.0
INV32345,S6187,C20749,BY,2024-02-21,3920.0
INV32479,S6213,C20849,BM,2024-02-21,400.0
INV32823,S6271,C21026,BM,2024-02-21,400.0
INV32932,S6294,C21102,PM,2024-02-21,860.0
INV33294,S6358,C21337,BM,2024-02-21,400.0
INV33323,S6368,C21364,BM,2024-02-21,400.0
INV33377,S6375,C21382,PY,2024-02-21,9800.0
INV3374,S654,C2162,BM,2024-02-21,360.0
INV34034,S6509,C21858,BY,2024-02-21,3600.0
INV3429,S668,C2214,BY,2024-02-21,3600.0
INV34492,S6595,C22140,BM,2024-02-21,400.0
INV34509,S6601,C22163,BM,2024-02-21,392.0
INV34528,S6604,C22171,PY,2024-02-21,9200.0
INV35141,S6727,C22543,PM,2024-02-21,960.0
INV35203,S6743,C22583,BM,2024-02-21,384.0
INV35312,S6764,C22659,PM,2024-02-21,990.0
INV3514,S686,C2270,PY,2024-02-21,9300.0
INV35387,S6783,C22732,PM,2024-02-21,1000.0
INV35404,S6786,C22747,PM,2024-02-21,900.0
INV3539,S689,C2277,PY,2024-02-21,9700.0
INV35557,S6813,C22836,BY,2024-02-21,3880.0
INV36617,S7015,C23476,BM,2024-02-21,360.0
INV36653,S7023,C23501,PY,2024-02-21,8600.0
INV37083,S7104,C23740,PM,2024-02-21,1000.0
INV37170,S7123,C23821,PY,2024-02-21,9600.0
INV37497,S7181,C24041,PY,2024-02-21,9800.0
INV38515,S7373,C24620,PM,2024-02-21,940.0
INV38559,S7382,C24653,PM,2024-02-21,860.0
INV39312,S7523,C25094,BM,2024-02-21,360.0
INV39459,S7560,C25177,PY,2024-02-21,8600.0
INV39515,S7573,C25224,PM,2024-02-21,870.0
INV39535,S7575,C25227,BM,2024-02-21,360.0
INV39633,S7591,C25292,BM,2024-02-21,384.0
INV40069,S7681,C25623,PM,2024-02-21,1000.0
INV40365,S7742,C25831,BY,2024-02-21,3600.0
INV40410,S7748,C25848,PM,2024-02-21,930.0
INV40815,S7834,C26127,PY,2024-02-21,9900.0
INV40892,S7852,C26204,PY,2024-02-21,9500.0
INV41143,S7892,C26360,PM,2024-02-21,990.0
INV41198,S7901,C26387,PY,2024-02-21,8900.0
INV42016,S8079,C26978,PY,2024-02-21,9400.0
INV42024,S8083,C26985,BY,2024-02-21,3600.0
INV42424,S8171,C27307,BM,2024-02-21,368.0
INV42829,S8243,C27530,PM,2024-02-21,1000.0
INV42949,S8269,C27628,BM,2024-02-21,368.0
INV4294,S834,C2772,BM,2024-02-21,400.0
INV43618,S8396,C28055,BM,2024-02-21,400.0
INV44068,S8494,C28393,BM,2024-02-21,384.0
INV44116,S8503,C28417,BM,2024-02-21,360.0
INV44374,S8558,C28558,PM,2024-02-21,1000.0
INV44385,S8559,C28559,BM,2024-02-21,384.0
INV44969,S8677,C28934,BM,2024-02-21,392.0
INV4506,S877,C2896,BY,2024-02-21,3880.0
INV45701,S8824,C29464,BM,2024-02-21,392.0
INV45961,S8875,C29637,BY,2024-02-21,3600.0
INV46819,S9039,C30179,PY,2024-02-21,10000.0
INV46906,S9056,C30235,PM,2024-02-21,980.0
INV47431,S9165,C30569,PM,2024-02-21,890.0
INV47556,S9188,C30652,PY,2024-02-21,8800.0
INV47700,S9223,C30759,PY,2024-02-21,9400.0
INV47806,S9240,C30802,BY,2024-02-21,3880.0
INV48077,S9312,C31074,BM,2024-02-21,360.0
INV48156,S9328,C31122,PY,2024-02-21,8700.0
INV48193,S9335,C31148,BM,2024-02-21,400.0
INV48370,S9360,C31244,PM,2024-02-21,1000.0
INV48777,S9450,C31522,BM,2024-02-21,400.0
INV48818,S9457,C31540,PM,2024-02-21,1000.0
INV49095,S9504,C31705,BY,2024-02-21,3600.0
INV49464,S9565,C31869,BM,2024-02-21,400.0
INV4874,S960,C3194,BM,2024-02-21,384.0
INV49862,S9637,C32089,BM,2024-02-21,388.0
INV50101,S9687,C32250,BY,2024-02-21,4000.0
INV50224,S9719,C32369,BM,2024-02-21,400.0
INV50626,S9789,C32589,BM,2024-02-21,368.0
INV50661,S9793,C32601,BY,2024-02-21,3680.0
INV51092,S9874,C32880,BM,2024-02-21,388.0
INV51336,S9929,C33023,PY,2024-02-21,9700.0
INV51631,S9989,C33206,PM,2024-02-21,860.0
INV51660,S9993,C33216,PY,2024-02-21,9100.0
INV51661,S9994,C33217,BY,2024-02-21,3600.0
INV51757,S10013,C33281,BM,2024-02-21,360.0
INV51801,S10020,C33309,PM,2024-02-21,1000.0
INV51913,S10050,C33400,BM,2024-02-21,400.0
INV5123,S1004,C3357,PM,2024-02-21,1000.0
INV52124,S10088,C33572,PM,2024-02-21,910.0
INV52147,S10092,C33587,PM,2024-02-21,940.0
INV52171,S10097,C33607,PY,2024-02-21,9600.0
INV52172,S10098,C33608,PM,2024-02-21,1000.0
INV52251,S10111,C33648,PM,2024-02-21,900.0
INV5161,S1010,C3374,BY,2024-02-21,3600.0
INV52664,S10201,C33918,BY,2024-02-21,3600.0
INV53174,S10291,C34275,BM,2024-02-21,400.0
INV53315,S10317,C34343,BM,2024-02-21,400.0
INV53441,S10345,C34433,PM,2024-02-21,1000.0
INV53590,S10372,C34528,PM,2024-02-21,890.0
INV54001,S10467,C34875,BY,2024-02-21,3840.0
INV54369,S10536,C35115,PM,2024-02-21,990.0
INV54536,S10567,C35214,BM,2024-02-21,400.0
INV5331,S1051,C3533,PY,2024-02-21,9900.0
INV5411,S1064,C3569,PM,2024-02-21,860.0
INV55620,S10800,C36071,PM,2024-02-21,910.0
INV55697,S10813,C36113,PM,2024-02-21,990.0
INV55851,S10839,C36185,PY,2024-02-21,9800.0
INV5521,S1085,C3648,BM,2024-02-21,388.0
INV56294,S10932,C36499,PM,2024-02-21,970.0
INV56387,S10947,C36554,BY,2024-02-21,3760.0
INV56503,S10965,C36632,BM,2024-02-21,400.0
INV56560,S10974,C36649,BM,2024-02-21,364.0
INV56601,S10982,C36686,BM,2024-02-21,384.0
INV56690,S10994,C36735,BM,2024-02-21,400.0
INV56724,S11003,C36757,BY,2024-02-21,3600.0
INV56808,S11026,C36848,PY,2024-02-21,9600.0
INV56969,S11056,C36976,BM,2024-02-21,400.0
INV57077,S11073,C37040,PM,2024-02-21,1000.0
INV57400,S11146,C37272,PM,2024-02-21,1000.0
INV57416,S11149,C37280,PM,2024-02-21,1000.0
INV57524,S11165,C37337,BY,2024-02-21,3760.0
INV57644,S11185,C37415,BM,2024-02-21,400.0
INV57815,S11212,C37515,BY,2024-02-21,3600.0
