contract_id,quote_id,customer_id,plan_id,billing_type,contract_start_date,final_price,discount_percent,discount_end_date,contract_status,version,contract_end_date,parent_contract_id
CT3998,Q13636,C13636,PM,Monthly,2024-03-02,880.0,12,2024-03-28 00:00:00,Active,1,,
CT3999,Q13640,C13640,PM,Monthly,2024-01-25,980.0,2,2024-02-22 00:00:00,Terminated,1,2024-09-25 00:00:00,
CT4000,Q13644,C13644,PM,Monthly,2024-01-06,1000.0,0,2024-02-02 00:00:00,Active,1,,
CT4001,Q13645,C13645,BY,Yearly,2024-02-14,3600.0,10,2024-03-12 00:00:00,Active,1,,
CT4002,Q13647,C13647,PM,Monthly,2024-01-10,860.0,14,2024-02-08 00:00:00,Terminated,1,2024-09-10 00:00:00,
CT4003,Q13649,C13649,PM,Monthly,2024-01-10,1000.0,0,2024-02-08 00:00:00,Terminated,1,2024-06-10 00:00:00,
CT4004,Q13651,C13651,PM,Monthly,2024-01-16,929.9999999999999,7,2024-02-11 00:00:00,Active,1,,
CT4005,Q13652,C13652,PM,Monthly,2024-01-04,920.0,8,2024-01-31 00:00:00,Active,1,,
CT4006,Q13658,C13658,BM,Monthly,2024-01-14,372.0,7,2024-02-09 00:00:00,Active,1,,
CT4007,Q13659,C13659,BM,Monthly,2024-02-06,376.0,6,2024-03-03 00:00:00,Active,1,,
CT4008,Q13660,C13660,PY,Yearly,2024-02-10,9200.0,8,,Active,1,,
CT4009,Q13664,C13664,BY,Yearly,2024-01-20,3680.0,8,2024-02-15 00:00:00,Active,1,,
CT4010,Q13671,C13671,PM,Monthly,2024-03-02,929.9999999999999,7,2024-03-29 00:00:00,Terminated,1,2024-09-02 00:00:00,
CT4011,Q13681,C13681,BM,Monthly,2024-01-14,380.0,5,2024-02-09 00:00:00,Active,1,,
CT4012,Q13685,C13685,PM,Monthly,2024-02-17,870.0,13,2024-03-17 00:00:00,Terminated,1,2024-09-17 00:00:00,
CT4013,Q13686,C13686,PM,Monthly,2024-02-07,870.0,13,2024-03-04 00:00:00,Active,1,,
CT4014,Q13690,C13690,PM,Monthly,2024-01-27,900.0,10,2024-02-24 00:00:00,Terminated,1,2024-06-27 00:00:00,
CT4015,Q13696,C13696,BM,Monthly,2024-02-17,388.0,3,2024-03-15 00:00:00,Active,1,,
CT4016,Q13698,C13698,PM,Monthly,2024-01-21,870.0,13,2024-02-19 00:00:00,Active,1,,
CT4017,Q13699,C13699,PM,Monthly,2024-01-19,960.0,4,2024-02-15 00:00:00,Terminated,1,2024-04-19 00:00:00,
CT4018,Q13701,C13701,PM,Monthly,2024-02-23,920.0,8,2024-03-23 00:00:00,Terminated,1,2024-10-23 00:00:00,
CT4019,Q13715,C13715,PM,Monthly,2024-02-02,910.0,9,2024-03-02 00:00:00,Active,1,,
CT4020,Q13720,C13720,BY,Yearly,2024-01-05,4000.0,0,,Active,1,,
CT4021,Q13722,C13722,PY,Yearly,2024-03-03,8700.0,13,2024-03-29 00:00:00,Active,1,,
CT4022,Q13729,C13729,BM,Monthly,2024-02-07,376.0,6,2024-03-05 00:00:00,Active,1,,
CT4023,Q13730,C13730,PY,Yearly,2024-01-06,9400.0,6,2024-02-03 00:00:00,Active,1,,
CT4024,Q13731,C13731,BY,Yearly,2024-03-01,3600.0,10,,Active,1,,
CT4025,Q13732,C13732,BY,Yearly,2024-02-25,3600.0,10,,Active,1,,
CT4026,Q13741,C13741,BY,Yearly,2024-02-01,3600.0,10,,Active,1,,
CT4027,Q13744,C13744,BY,Yearly,2024-02-20,3840.0,4,2024-03-18 00:00:00,Active,1,,
CT4028,Q13754,C13754,PM,Monthly,2024-02-28,950.0,5,2024-03-27 00:00:00,Active,1,,
CT4029,Q13762,C13762,BM,Monthly,2024-02-19,368.0,8,2024-03-18 00:00:00,Active,1,,
CT4030,Q13767,C13767,BY,Yearly,2024-01-07,3640.0,9,2024-02-04 00:00:00,Active,1,,
CT4031,Q13771,C13771,BY,Yearly,2024-01-12,3800.0,5,2024-02-09 00:00:00,Active,1,,
CT4032,Q13774,C13774,PY,Yearly,2024-02-28,9000.0,10,,Active,1,,
CT4033,Q13775,C13775,BM,Monthly,2024-03-01,360.0,10,2024-03-29 00:00:00,Active,1,,
CT4034,Q13776,C13776,BM,Monthly,2024-02-08,364.0,9,2024-03-05 00:00:00,Active,1,,
CT4035,Q13779,C13779,PM,Monthly,2024-01-16,970.0,3,2024-02-14 00:00:00,Active,1,,
CT4036,Q13788,C13788,PM,Monthly,2024-02-20,880.0,12,2024-03-18 00:00:00,Active,1,,
CT4037,Q13789,C13789,PM,Monthly,2024-02-24,990.0,1,2024-03-23 00:00:00,Active,1,,
CT4038,Q13790,C13790,BM,Monthly,2024-01-05,360.0,10,2024-01-31 00:00:00,Active,1,,
CT4039,Q13792,C13792,BY,Yearly,2024-01-08,4000.0,0,2024-02-05 00:00:00,Active,1,,
CT4040,Q13797,C13797,PY,Yearly,2024-02-04,8800.0,12,2024-03-03 00:00:00,Active,1,,
CT4041,Q13809,C13809,BY,Yearly,2024-01-28,3760.0,6,2024-02-26 00:00:00,Active,1,,
CT4042,Q13810,C13810,PY,Yearly,2024-02-10,9600.0,4,2024-03-08 00:00:00,Active,1,,
CT4043,Q13815,C13815,BM,Monthly,2024-01-25,360.0,10,2024-02-21 00:00:00,Terminated,1,2024-08-25 00:00:00,
CT4044,Q13816,C13816,PM,Monthly,2024-02-17,880.0,12,2024-03-16 00:00:00,Active,1,,
CT4045,Q13817,C13817,BY,Yearly,2024-01-16,3600.0,10,2024-02-11 00:00:00,Active,1,,
CT4046,Q13818,C13818,BM,Monthly,2024-03-02,360.0,10,,Active,1,,
CT4047,Q13819,C13819,PM,Monthly,2024-02-17,890.0,11,2024-03-14 00:00:00,Active,1,,
CT4048,Q13821,C13821,BM,Monthly,2024-01-10,376.0,6,,Active,1,,
CT4049,Q13822,C13822,PY,Yearly,2024-02-06,10000.0,0,2024-03-06 00:00:00,Active,1,,
CT4050,Q13829,C13829,BY,Yearly,2024-01-05,3840.0,4,2024-02-02 00:00:00,Active,1,,
CT4051,Q13830,C13830,PM,Monthly,2024-01-12,929.9999999999999,7,2024-02-09 00:00:00,Active,1,,
CT4052,Q13831,C13831,BY,Yearly,2024-01-26,3719.9999999999995,7,2024-02-24 00:00:00,Active,1,,
CT4053,Q13833,C13833,PY,Yearly,2024-02-26,8600.0,14,2024-03-24 00:00:00,Active,1,,
CT4054,Q13837,C13837,PY,Yearly,2024-02-04,9000.0,10,2024-03-02 00:00:00,Active,1,,
CT4055,Q13838,C13838,PM,Monthly,2024-01-04,929.9999999999999,7,2024-02-02 00:00:00,Active,1,,
CT4056,Q13841,C13841,PY,Yearly,2024-02-16,9100.0,9,2024-03-13 00:00:00,Active,1,,
CT4057,Q13848,C13848,PY,Yearly,2024-02-05,8800.0,12,2024-03-03 00:00:00,Active,1,,
CT4058,Q13849,C13849,PY,Yearly,2024-02-03,9800.0,2,2024-03-02 00:00:00,Active,1,,
CT4059,Q13853,C13853,BM,Monthly,2024-01-20,360.0,10,2024-02-16 00:00:00,Active,1,,
CT4060,Q13856,C13856,BM,Monthly,2024-01-22,368.0,8,2024-02-18 00:00:00,Active,1,,
CT4061,Q13862,C13862,PM,Monthly,2024-02-15,990.0,1,,Terminated,1,2024-09-15 00:00:00,
CT4062,Q13866,C13866,PM,Monthly,2024-02-24,980.0,2,2024-03-23 00:00:00,Terminated,1,2024-08-24 00:00:00,
CT4063,Q13869,C13869,BY,Yearly,2024-02-01,3600.0,10,2024-02-28 00:00:00,Active,1,,
CT4064,Q13870,C13870,BM,Monthly,2024-01-21,360.0,10,2024-02-19 00:00:00,Active,1,,
CT4065,Q13871,C13871,BM,Monthly,2024-01-09,360.0,10,2024-02-04 00:00:00,Active,1,,
CT4066,Q13874,C13874,PY,Yearly,2024-01-14,10000.0,0,2024-02-11 00:00:00,Active,1,,
CT4067,Q13875,C13875,BM,Monthly,2024-02-01,380.0,5,2024-02-27 00:00:00,Active,1,,
CT4068,Q13878,C13878,PM,Monthly,2024-02-27,860.0,14,2024-03-24 00:00:00,Active,1,,
CT4069,Q13884,C13884,PM,Monthly,2024-01-13,920.0,8,,Active,1,,
CT4070,Q13886,C13886,PY,Yearly,2024-01-27,9700.0,3,2024-02-23 00:00:00,Active,1,,
CT4071,Q13888,C13888,BY,Yearly,2024-02-20,3600.0,10,2024-03-18 00:00:00,Active,1,,
CT4072,Q13893,C13893,PM,Monthly,2024-02-15,1000.0,0,2024-03-15 00:00:00,Active,1,,
CT4073,Q13896,C13896,PM,Monthly,2024-02-03,870.0,13,2024-03-02 00:00:00,Active,1,,
CT4074,Q13897,C13897,BY,Yearly,2024-01-03,4000.0,0,2024-01-31 00:00:00,Active,1,,
CT4075,Q13899,C13899,PY,Yearly,2024-01-03,10000.0,0,2024-01-31 00:00:00,Active,1,,
CT4076,Q13906,C13906,PY,Yearly,2024-02-25,9800.0,2,2024-03-24 00:00:00,Active,1,,
CT4077,Q13907,C13907,BY,Yearly,2024-03-01,3600.0,10,,Active,1,,
CT4078,Q13908,C13908,BM,Monthly,2024-03-01,360.0,10,,Active,1,,
CT4079,Q13910,C13910,PY,Yearly,2024-01-22,8800.0,12,2024-02-20 00:00:00,Active,1,,
CT4080,Q13915,C13915,BM,Monthly,2024-02-11,380.0,5,2024-03-10 00:00:00,Active,1,,
CT4081,Q13916,C13916,BM,Monthly,2024-02-08,372.0,7,2024-03-05 00:00:00,Active,1,,
CT4082,Q13924,C13924,PM,Monthly,2024-02-06,940.0,6,2024-03-06 00:00:00,Active,1,,
CT4083,Q13926,C13926,PY,Yearly,2024-01-12,8800.0,12,2024-02-10 00:00:00,Active,1,,
CT4084,Q13929,C13929,BY,Yearly,2024-01-20,3680.0,8,2024-02-17 00:00:00,Active,1,,
CT4085,Q13936,C13936,BM,Monthly,2024-01-09,376.0,6,,Active,1,,
CT4086,Q13937,C13937,PM,Monthly,2024-03-01,860.0,14,2024-03-28 00:00:00,Terminated,1,2024-12-01 00:00:00,
CT4087,Q13938,C13938,BY,Yearly,2024-03-01,3840.0,4,2024-03-27 00:00:00,Active,1,,
CT4088,Q13940,C13940,BY,Yearly,2024-02-29,3600.0,10,2024-03-27 00:00:00,Active,1,,
CT4089,Q13948,C13948,BM,Monthly,2024-01-23,388.0,3,2024-02-20 00:00:00,Active,1,,
CT4090,Q13949,C13949,PM,Monthly,2024-02-28,940.0,6,2024-03-26 00:00:00,Active,1,,
CT4091,Q13951,C13951,BY,Yearly,2024-01-10,3760.0,6,,Active,1,,
CT4092,Q13953,C13953,BY,Yearly,2024-01-19,3960.0,1,2024-02-15 00:00:00,Active,1,,
CT4093,Q13966,C13966,BM,Monthly,2024-01-09,392.0,2,,Active,1,,
CT4094,Q13970,C13970,BM,Monthly,2024-01-08,384.0,4,2024-02-04 00:00:00,Active,1,,
CT4095,Q13984,C13984,BM,Monthly,2024-02-21,360.0,10,2024-03-21 00:00:00,Terminated,1,2024-04-21 00:00:00,
CT4096,Q13986,C13986,BY,Yearly,2024-02-18,3600.0,10,2024-03-17 00:00:00,Active,1,,
CT4097,Q13991,C13991,PM,Monthly,2024-02-13,870.0,13,2024-03-12 00:00:00,Terminated,1,2024-04-13 00:00:00,
CT4098,Q13993,C13993,BM,Monthly,2024-01-16,360.0,10,2024-02-12 00:00:00,Active,1,,
CT4099,Q13995,C13995,BY,Yearly,2024-02-21,3600.0,10,2024-03-21 00:00:00,Active,1,,
CT4100,Q13999,C13999,BY,Yearly,2024-02-04,3840.0,4,2024-03-02 00:00:00,Active,1,,
CT4101,Q14001,C14001,BY,Yearly,2024-02-02,3600.0,10,2024-03-01 00:00:00,Active,1,,
CT4102,Q14003,C14003,BY,Yearly,2024-02-08,3600.0,10,2024-03-07 00:00:00,Active,1,,
CT4103,Q14004,C14004,BY,Yearly,2024-01-07,3760.0,6,2024-02-03 00:00:00,Active,1,,
CT4104,Q14009,C14009,BM,Monthly,2024-01-27,376.0,6,,Terminated,1,2024-07-27 00:00:00,
CT4105,Q14014,C14014,BY,Yearly,2024-01-19,3680.0,8,2024-02-14 00:00:00,Active,1,,
CT4106,Q14019,C14019,PY,Yearly,2024-03-01,8600.0,14,2024-03-27 00:00:00,Active,1,,
CT4107,Q14020,C14020,BM,Monthly,2024-02-26,364.0,9,2024-03-24 00:00:00,Active,1,,
CT4108,Q14021,C14021,BY,Yearly,2024-01-31,3920.0,2,2024-02-28 00:00:00,Active,1,,
CT4109,Q14022,C14022,BM,Monthly,2024-02-22,388.0,3,2024-03-22 00:00:00,Active,1,,
CT4110,Q14029,C14029,BY,Yearly,2024-02-10,3600.0,10,2024-03-10 00:00:00,Active,1,,
CT4111,Q14031,C14031,BM,Monthly,2024-02-02,384.0,4,,Terminated,1,2024-05-02 00:00:00,
CT4112,Q14032,C14032,PY,Yearly,2024-03-04,8500.0,15,,Active,1,,
CT4113,Q14039,C14039,PY,Yearly,2024-01-21,9100.0,9,,Active,1,,
CT4114,Q14043,C14043,BM,Monthly,2024-02-01,364.0,9,2024-02-27 00:00:00,Active,1,,
CT4115,Q14048,C14048,BM,Monthly,2024-01-18,360.0,10,2024-02-15 00:00:00,Active,1,,
CT4116,Q14057,C14057,BM,Monthly,2024-03-01,360.0,10,2024-03-28 00:00:00,Active,1,,
CT4117,Q14068,C14068,BM,Monthly,2024-01-23,384.0,4,2024-02-20 00:00:00,Terminated,1,2024-08-23 00:00:00,
CT4118,Q14069,C14069,PY,Yearly,2024-02-29,9300.0,7,2024-03-27 00:00:00,Active,1,,
CT4119,Q14070,C14070,BY,Yearly,2024-02-05,3840.0,4,2024-03-05 00:00:00,Active,1,,
CT4120,Q14071,C14071,PY,Yearly,2024-02-29,9300.0,7,2024-03-27 00:00:00,Active,1,,
CT4121,Q14072,C14072,PM,Monthly,2024-02-08,870.0,13,2024-03-07 00:00:00,Active,1,,
CT4122,Q14077,C14077,BM,Monthly,2024-02-05,372.0,7,2024-03-03 00:00:00,Active,1,,
CT4123,Q14078,C14078,BY,Yearly,2024-01-17,3600.0,10,2024-02-15 00:00:00,Active,1,,
CT4124,Q14085,C14085,PY,Yearly,2024-02-29,9000.0,10,2024-03-29 00:00:00,Active,1,,
CT4125,Q14088,C14088,PM,Monthly,2024-02-27,929.9999999999999,7,2024-03-25 00:00:00,Active,1,,
CT4126,Q14089,C14089,PM,Monthly,2024-01-05,910.0,9,2024-01-31 00:00:00,Active,1,,
CT4127,Q14091,C14091,BM,Monthly,2024-02-04,376.0,6,2024-03-03 00:00:00,Terminated,1,2024-08-04 00:00:00,
CT4128,Q14092,C14092,BY,Yearly,2024-03-04,3600.0,10,,Active,1,,
CT4129,Q14093,C14093,PY,Yearly,2024-02-19,9000.0,10,2024-03-18 00:00:00,Active,1,,
CT4130,Q14107,C14107,BY,Yearly,2024-02-04,3800.0,5,2024-03-02 00:00:00,Active,1,,
CT4131,Q14111,C14111,PM,Monthly,2024-01-20,880.0,12,2024-02-17 00:00:00,Terminated,1,2024-10-20 00:00:00,
CT4132,Q14113,C14113,BM,Monthly,2024-02-23,400.0,0,2024-03-20 00:00:00,Terminated,1,2024-10-23 00:00:00,
CT4133,Q14116,C14116,PM,Monthly,2024-01-16,900.0,10,,Active,1,,
CT4134,Q14117,C14117,BM,Monthly,2024-01-11,392.0,2,2024-02-06 00:00:00,Active,1,,
CT4135,Q14118,C14118,PM,Monthly,2024-01-16,929.9999999999999,7,2024-02-12 00:00:00,Active,1,,
CT4136,Q14121,C14121,PY,Yearly,2024-02-01,9500.0,5,2024-02-29 00:00:00,Active,1,,
CT4137,Q14122,C14122,BY,Yearly,2024-01-07,4000.0,0,2024-02-04 00:00:00,Active,1,,
CT4138,Q14124,C14124,BY,Yearly,2024-03-03,3600.0,10,2024-03-30 00:00:00,Active,1,,
CT4139,Q14126,C14126,PY,Yearly,2024-02-29,9500.0,5,2024-03-29 00:00:00,Active,1,,
CT4140,Q14129,C14129,PY,Yearly,2024-01-22,9400.0,6,2024-02-18 00:00:00,Active,1,,
CT4141,Q14141,C14141,BM,Monthly,2024-01-17,372.0,7,2024-02-15 00:00:00,Active,1,,
CT4142,Q14149,C14149,PM,Monthly,2024-03-01,890.0,11,2024-03-28 00:00:00,Terminated,1,2024-11-01 00:00:00,
CT4143,Q14150,C14150,BM,Monthly,2024-02-01,396.0,1,2024-02-27 00:00:00,Active,1,,
CT4144,Q14153,C14153,PY,Yearly,2024-02-10,8800.0,12,2024-03-08 00:00:00,Active,1,,
CT4145,Q14154,C14154,BY,Yearly,2024-02-07,3880.0,3,2024-03-07 00:00:00,Active,1,,
CT4146,Q14159,C14159,BM,Monthly,2024-02-04,360.0,10,2024-03-03 00:00:00,Terminated,1,2024-07-04 00:00:00,
CT4147,Q14162,C14162,PY,Yearly,2024-02-11,9100.0,9,2024-03-10 00:00:00,Active,1,,
CT4148,Q14163,C14163,PY,Yearly,2024-02-11,9300.0,7,2024-03-11 00:00:00,Active,1,,
CT4149,Q14164,C14164,PY,Yearly,2024-02-27,9200.0,8,,Active,1,,
CT4150,Q14166,C14166,BM,Monthly,2024-02-08,368.0,8,,Terminated,1,2024-07-08 00:00:00,
CT4151,Q14167,C14167,PY,Yearly,2024-01-11,9500.0,5,2024-02-08 00:00:00,Active,1,,
CT4152,Q14168,C14168,PM,Monthly,2024-01-20,980.0,2,2024-02-17 00:00:00,Active,1,,
CT4153,Q14171,C14171,PY,Yearly,2024-02-05,8700.0,13,2024-03-04 00:00:00,Active,1,,
CT4154,Q14174,C14174,BY,Yearly,2024-01-08,3960.0,1,2024-02-06 00:00:00,Active,1,,
CT4155,Q14175,C14175,BY,Yearly,2024-02-03,3600.0,10,2024-03-02 00:00:00,Active,1,,
CT4156,Q14176,C14176,PM,Monthly,2024-02-28,970.0,3,2024-03-25 00:00:00,Active,1,,
CT4157,Q14186,C14186,BM,Monthly,2024-03-01,360.0,10,2024-03-27 00:00:00,Active,1,,
CT4158,Q14191,C14191,BY,Yearly,2024-02-18,3600.0,10,2024-03-18 00:00:00,Active,1,,
CT4159,Q14192,C14192,BM,Monthly,2024-01-13,400.0,0,,Terminated,1,2024-05-13 00:00:00,
CT4160,Q14194,C14194,BM,Monthly,2024-01-24,372.0,7,2024-02-20 00:00:00,Active,1,,
CT4161,Q14197,C14197,PM,Monthly,2024-01-26,900.0,10,,Active,1,,
CT4162,Q14198,C14198,BY,Yearly,2024-01-15,3600.0,10,2024-02-12 00:00:00,Active,1,,
CT4163,Q14203,C14203,BM,Monthly,2024-02-19,360.0,10,2024-03-18 00:00:00,Active,1,,
CT4164,Q14204,C14204,PM,Monthly,2024-01-13,880.0,12,2024-02-08 00:00:00,Active,1,,
CT4165,Q14205,C14205,PY,Yearly,2024-02-28,9400.0,6,2024-03-27 00:00:00,Active,1,,
CT4166,Q14209,C14209,PY,Yearly,2024-02-12,9100.0,9,2024-03-10 00:00:00,Active,1,,
CT4167,Q14217,C14217,PY,Yearly,2024-02-12,8900.0,11,2024-03-11 00:00:00,Active,1,,
CT4168,Q14218,C14218,BM,Monthly,2024-01-31,368.0,8,2024-02-27 00:00:00,Terminated,1,2024-09-30 00:00:00,
CT4169,Q14219,C14219,BY,Yearly,2024-01-31,3880.0,3,2024-02-28 00:00:00,Active,1,,
CT4170,Q14226,C14226,BY,Yearly,2024-01-22,3680.0,8,2024-02-17 00:00:00,Active,1,,
CT4171,Q14227,C14227,BY,Yearly,2024-01-05,3680.0,8,2024-02-03 00:00:00,Active,1,,
CT4172,Q14228,C14228,BM,Monthly,2024-02-16,396.0,1,2024-03-14 00:00:00,Active,1,,
CT4173,Q14230,C14230,BM,Monthly,2024-01-17,372.0,7,2024-02-14 00:00:00,Active,1,,
CT4174,Q14231,C14231,PY,Yearly,2024-01-25,9200.0,8,,Active,1,,
CT4175,Q14232,C14232,PY,Yearly,2024-02-13,8800.0,12,,Active,1,,
CT4176,Q14234,C14234,BY,Yearly,2024-02-13,3880.0,3,2024-03-13 00:00:00,Active,1,,
CT4177,Q14236,C14236,BY,Yearly,2024-03-01,4000.0,0,2024-03-27 00:00:00,Active,1,,
CT4178,Q14238,C14238,BM,Monthly,2024-03-02,360.0,10,2024-03-30 00:00:00,Active,1,,
CT4179,Q14241,C14241,BY,Yearly,2024-02-25,3840.0,4,2024-03-22 00:00:00,Active,1,,
CT4180,Q14246,C14246,PM,Monthly,2024-02-15,860.0,14,2024-03-13 00:00:00,Active,1,,
CT4181,Q14252,C14252,BM,Monthly,2024-02-07,384.0,4,2024-03-05 00:00:00,Terminated,1,2024-05-07 00:00:00,
CT4182,Q14259,C14259,BY,Yearly,2024-01-21,3760.0,6,2024-02-19 00:00:00,Active,1,,
CT4183,Q14264,C14264,PY,Yearly,2024-02-20,8800.0,12,2024-03-18 00:00:00,Active,1,,
CT4184,Q14267,C14267,BY,Yearly,2024-02-25,3920.0,2,2024-03-23 00:00:00,Active,1,,
CT4185,Q14271,C14271,PM,Monthly,2024-01-09,880.0,12,2024-02-04 00:00:00,Active,1,,
CT4186,Q14272,C14272,BY,Yearly,2024-01-15,3600.0,10,2024-02-12 00:00:00,Active,1,,
CT4187,Q14279,C14279,BM,Monthly,2024-01-21,376.0,6,2024-02-18 00:00:00,Terminated,1,2024-03-21 00:00:00,
CT4188,Q14285,C14285,PY,Yearly,2024-02-12,9600.0,4,2024-03-12 00:00:00,Active,1,,
CT4189,Q14288,C14288,PM,Monthly,2024-01-18,929.9999999999999,7,2024-02-16 00:00:00,Active,1,,
CT4190,Q14289,C14289,PY,Yearly,2024-01-30,8900.0,11,2024-02-27 00:00:00,Active,1,,
CT4191,Q14296,C14296,PM,Monthly,2024-01-04,860.0,14,2024-02-02 00:00:00,Terminated,1,2024-03-04 00:00:00,
CT4192,Q14298,C14298,BM,Monthly,2024-01-26,360.0,10,2024-02-23 00:00:00,Terminated,1,2024-05-26 00:00:00,
CT4193,Q14303,C14303,BM,Monthly,2024-01-04,400.0,0,2024-01-31 00:00:00,Terminated,1,2024-06-04 00:00:00,
CT4194,Q14308,C14308,PM,Monthly,2024-02-24,880.0,12,2024-03-22 00:00:00,Terminated,1,2024-11-24 00:00:00,
CT4195,Q14309,C14309,PY,Yearly,2024-02-03,8500.0,15,,Active,1,,
CT4196,Q14310,C14310,BY,Yearly,2024-01-24,3600.0,10,2024-02-19 00:00:00,Active,1,,
CT4197,Q14312,C14312,BY,Yearly,2024-01-14,3600.0,10,2024-02-10 00:00:00,Active,1,,
CT4198,Q14313,C14313,BY,Yearly,2024-01-22,3680.0,8,2024-02-17 00:00:00,Active,1,,
CT4199,Q14320,C14320,PY,Yearly,2024-02-26,9500.0,5,2024-03-25 00:00:00,Active,1,,
CT4200,Q14333,C14333,PY,Yearly,2024-01-20,8600.0,14,2024-02-18 00:00:00,Active,1,,
CT4201,Q14334,C14334,BY,Yearly,2024-02-26,3760.0,6,2024-03-24 00:00:00,Active,1,,
CT4202,Q14337,C14337,PY,Yearly,2024-01-15,9600.0,4,,Active,1,,
CT4203,Q14342,C14342,BY,Yearly,2024-02-02,3640.0,9,,Active,1,,
CT4204,Q14344,C14344,BY,Yearly,2024-03-03,4000.0,0,2024-03-29 00:00:00,Active,1,,
CT4205,Q14345,C14345,BY,Yearly,2024-03-02,3760.0,6,2024-03-29 00:00:00,Active,1,,
CT4206,Q14348,C14348,PM,Monthly,2024-02-21,880.0,12,,Active,1,,
CT4207,Q14349,C14349,BY,Yearly,2024-01-19,3640.0,9,2024-02-17 00:00:00,Active,1,,
CT4208,Q14350,C14350,PY,Yearly,2024-01-07,10000.0,0,2024-02-02 00:00:00,Active,1,,
CT4209,Q14351,C14351,PM,Monthly,2024-01-22,910.0,9,2024-02-17 00:00:00,Active,1,,
CT4210,Q14357,C14357,PY,Yearly,2024-01-20,9800.0,2,2024-02-17 00:00:00,Active,1,,
CT4211,Q14360,C14360,BM,Monthly,2024-02-13,396.0,1,2024-03-13 00:00:00,Terminated,1,2024-08-13 00:00:00,
CT4212,Q14361,C14361,BM,Monthly,2024-01-06,372.0,7,2024-02-02 00:00:00,Active,1,,
CT4213,Q14367,C14367,BM,Monthly,2024-02-17,384.0,4,2024-03-14 00:00:00,Active,1,,
CT4214,Q14369,C14369,PM,Monthly,2024-01-21,960.0,4,,Active,1,,
CT4215,Q14370,C14370,BM,Monthly,2024-01-17,388.0,3,2024-02-14 00:00:00,Active,1,,
CT4216,Q14372,C14372,BY,Yearly,2024-01-22,3840.0,4,2024-02-20 00:00:00,Active,1,,
CT4217,Q14373,C14373,BY,Yearly,2024-03-02,3760.0,6,2024-03-28 00:00:00,Active,1,,
CT4218,Q14377,C14377,BM,Monthly,2024-02-04,372.0,7,,Active,1,,
CT4219,Q14380,C14380,PY,Yearly,2024-02-24,8900.0,11,2024-03-24 00:00:00,Active,1,,
CT4220,Q14384,C14384,PM,Monthly,2024-01-11,920.0,8,2024-02-09 00:00:00,Active,1,,
CT4221,Q14387,C14387,BM,Monthly,2024-01-10,376.0,6,2024-02-05 00:00:00,Active,1,,
CT4222,Q14389,C14389,BY,Yearly,2024-01-22,3600.0,10,2024-02-17 00:00:00,Active,1,,
CT4223,Q14391,C14391,BY,Yearly,2024-02-29,3920.0,2,2024-03-26 00:00:00,Active,1,,
CT4224,Q14397,C14397,PY,Yearly,2024-02-23,8800.0,12,2024-03-20 00:00:00,Active,1,,
CT4225,Q14399,C14399,PM,Monthly,2024-02-27,990.0,1,,Active,1,,
CT4226,Q14402,C14402,BY,Yearly,2024-01-06,3800.0,5,,Active,1,,
CT4227,Q14404,C14404,BY,Yearly,2024-02-29,3600.0,10,2024-03-27 00:00:00,Active,1,,
CT4228,Q14411,C14411,PM,Monthly,2024-02-23,860.0,14,2024-03-20 00:00:00,Active,1,,
CT4229,Q14413,C14413,BY,Yearly,2024-01-05,3840.0,4,,Active,1,,
CT4230,Q14414,C14414,BY,Yearly,2024-01-07,3680.0,8,2024-02-03 00:00:00,Active,1,,
CT4231,Q14415,C14415,BY,Yearly,2024-02-20,3920.0,2,2024-03-19 00:00:00,Active,1,,
CT4232,Q14416,C14416,BY,Yearly,2024-01-27,3600.0,10,2024-02-25 00:00:00,Active,1,,
CT4233,Q14417,C14417,BY,Yearly,2024-02-28,3800.0,5,2024-03-25 00:00:00,Active,1,,
CT4234,Q14420,C14420,BY,Yearly,2024-01-17,3600.0,10,2024-02-14 00:00:00,Active,1,,
CT4235,Q14423,C14423,BM,Monthly,2024-02-14,396.0,1,2024-03-11 00:00:00,Terminated,1,2024-11-14 00:00:00,
CT4236,Q14428,C14428,PM,Monthly,2024-01-24,929.9999999999999,7,2024-02-22 00:00:00,Active,1,,
CT4237,Q14430,C14430,BM,Monthly,2024-01-03,392.0,2,2024-01-31 00:00:00,Active,1,,
CT4238,Q14434,C14434,BM,Monthly,2024-02-19,360.0,10,,Active,1,,
CT4239,Q14435,C14435,BM,Monthly,2024-01-12,360.0,10,2024-02-08 00:00:00,Active,1,,
CT4240,Q14436,C14436,BM,Monthly,2024-01-18,360.0,10,2024-02-15 00:00:00,Active,1,,
CT4241,Q14437,C14437,PY,Yearly,2024-02-01,8500.0,15,,Active,1,,
CT4242,Q14439,C14439,BY,Yearly,2024-02-04,3600.0,10,2024-03-02 00:00:00,Active,1,,
CT4243,Q14441,C14441,BM,Monthly,2024-01-26,360.0,10,2024-02-24 00:00:00,Active,1,,
CT4244,Q14443,C14443,PM,Monthly,2024-02-17,980.0,2,,Terminated,1,2024-07-17 00:00:00,
CT4245,Q14445,C14445,BY,Yearly,2024-01-31,3800.0,5,2024-02-28 00:00:00,Active,1,,
CT4246,Q14447,C14447,BM,Monthly,2024-01-27,360.0,10,2024-02-23 00:00:00,Active,1,,
CT4247,Q14450,C14450,PY,Yearly,2024-01-04,8700.0,13,2024-02-02 00:00:00,Active,1,,
