subscription_id,contract_id,customer_id,plan_id,billing_type,subscription_start_date,subscription_status
S3428,CT3428,C11594,BM,Monthly,2024-02-29,Active
S3429,CT3429,C11597,BM,Monthly,2024-02-17,Active
S3430,CT3430,C11598,PM,Monthly,2024-02-20,Active
S3431,CT3431,C11601,PM,Monthly,2024-01-13,Active
S3432,CT3432,C11602,BY,Yearly,2024-02-07,Active
S3433,CT3433,C11603,PM,Monthly,2024-02-16,Active
S3434,CT3434,C11614,PM,Monthly,2024-01-08,Active
S3435,CT3435,C11615,PM,Monthly,2024-02-05,Active
S3436,CT3436,C11617,PM,Monthly,2024-02-18,Active
S3437,CT3437,C11619,BM,Monthly,2024-01-22,Active
S3438,CT3438,C11627,BM,Monthly,2024-02-24,Active
S3439,CT3439,C11628,PM,Monthly,2024-02-29,Active
S3440,CT3440,C11629,BM,Monthly,2024-02-27,Active
S3441,CT3441,C11630,PM,Monthly,2024-01-13,Active
S3442,CT3442,C11631,BM,Monthly,2024-02-17,Active
S3443,CT3443,C11636,BY,Yearly,2024-02-15,Active
S3444,CT3444,C11637,PM,Monthly,2024-01-28,Active
S3445,CT3445,C11642,BM,Monthly,2024-02-05,Active
S3446,CT3446,C11648,PY,Yearly,2024-02-08,Active
S3447,CT3447,C11651,BM,Monthly,2024-01-27,Active
S3448,CT3448,C11653,BM,Monthly,2024-01-08,Active
S3449,CT3449,C11654,PM,Monthly,2024-02-17,Active
S3450,CT3450,C11656,BY,Yearly,2024-01-27,Active
S3451,CT3451,C11658,PM,Monthly,2024-01-29,Active
S3452,CT3452,C11668,PM,Monthly,2024-02-06,Active
S3453,CT3453,C11678,BY,Yearly,2024-03-02,Active
S3454,CT3454,C11680,PM,Monthly,2024-02-22,Active
S3455,CT3455,C11682,PM,Monthly,2024-02-20,Active
S3456,CT3456,C11695,BY,Yearly,2024-01-21,Active
S3457,CT3457,C11698,PM,Monthly,2024-01-15,Active
S3458,CT3458,C11705,PY,Yearly,2024-01-04,Active
S3459,CT3459,C11706,PY,Yearly,2024-02-12,Active
S3460,CT3460,C11708,BY,Yearly,2024-03-04,Active
S3461,CT3461,C11709,BM,Monthly,2024-02-29,Active
S3462,CT3462,C11711,BY,Yearly,2024-02-07,Active
S3463,CT3463,C11712,PY,Yearly,2024-01-12,Active
S3464,CT3464,C11715,BY,Yearly,2024-02-15,Active
S3465,CT3465,C11716,BY,Yearly,2024-01-06,Active
S3466,CT3466,C11720,BY,Yearly,2024-01-27,Active
S3467,CT3467,C11721,PM,Monthly,2024-01-28,Active
S3468,CT3468,C11727,BY,Yearly,2024-01-24,Active
S3469,CT3469,C11737,BY,Yearly,2024-02-14,Active
S3470,CT3470,C11747,BM,Monthly,2024-01-08,Active
S3471,CT3471,C11751,PM,Monthly,2024-03-02,Active
S3472,CT3472,C11754,PY,Yearly,2024-02-02,Active
S3473,CT3473,C11755,BM,Monthly,2024-01-12,Active
S3474,CT3474,C11761,PM,Monthly,2024-02-03,Active
S3475,CT3475,C11762,BM,Monthly,2024-03-01,Active
S3476,CT3476,C11763,PM,Monthly,2024-02-14,Active
S3477,CT3477,C11765,PY,Yearly,2024-01-20,Active
S3478,CT3478,C11766,BM,Monthly,2024-01-29,Active
S3479,CT3479,C11772,BM,Monthly,2024-01-07,Active
S3480,CT3480,C11776,PM,Monthly,2024-01-05,Active
S3481,CT3481,C11777,PM,Monthly,2024-01-11,Active
S3482,CT3482,C11782,PM,Monthly,2024-01-28,Active
S3483,CT3483,C11785,PY,Yearly,2024-02-10,Active
S3484,CT3484,C11786,PY,Yearly,2024-02-27,Active
S3485,CT3485,C11787,PM,Monthly,2024-02-01,Active
S3486,CT3486,C11790,PM,Monthly,2024-03-01,Active
S3487,CT3487,C11798,PM,Monthly,2024-01-08,Active
S3488,CT3488,C11801,BY,Yearly,2024-02-04,Active
S3489,CT3489,C11802,PM,Monthly,2024-02-17,Active
S3490,CT3490,C11805,BY,Yearly,2024-02-22,Active
S3491,CT3491,C11806,PY,Yearly,2024-01-27,Active
S3492,CT3492,C11816,BY,Yearly,2024-01-31,Active
S3493,CT3493,C11817,BY,Yearly,2024-02-19,Active
S3494,CT3494,C11819,BY,Yearly,2024-02-08,Active
S3495,CT3495,C11821,PM,Monthly,2024-03-03,Active
S3496,CT3496,C11827,PM,Monthly,2024-01-30,Active
S3497,CT3497,C11828,BY,Yearly,2024-01-25,Active
S3498,CT3498,C11830,BY,Yearly,2024-02-16,Active
S3499,CT3499,C11831,BY,Yearly,2024-02-22,Active
S3500,CT3500,C11843,BY,Yearly,2024-01-16,Active
S3501,CT3501,C11849,BY,Yearly,2024-01-02,Active
S3502,CT3502,C11851,PM,Monthly,2024-02-28,Active
S3503,CT3503,C11853,BM,Monthly,2024-02-24,Active
S3504,CT3504,C11858,BM,Monthly,2024-02-12,Active
S3505,CT3505,C11861,BM,Monthly,2024-02-24,Active
S3506,CT3506,C11871,PY,Yearly,2024-01-24,Active
S3507,CT3507,C11874,PM,Monthly,2024-01-31,Active
S3508,CT3508,C11875,PM,Monthly,2024-02-07,Active
S3509,CT3509,C11878,PY,Yearly,2024-01-08,Active
S3510,CT3510,C11880,BY,Yearly,2024-02-26,Active
S3511,CT3511,C11882,BY,Yearly,2024-02-29,Active
S3512,CT3512,C11887,PM,Monthly,2024-01-04,Active
S3513,CT3513,C11888,BM,Monthly,2024-01-15,Active
S3514,CT3514,C11890,PY,Yearly,2024-01-08,Active
S3515,CT3515,C11892,BY,Yearly,2024-02-17,Active
S3516,CT3516,C11894,PY,Yearly,2024-02-27,Active
S3517,CT3517,C11896,PM,Monthly,2024-02-07,Active
S3518,CT3518,C11897,PM,Monthly,2024-01-26,Active
S3519,CT3519,C11906,PY,Yearly,2024-02-02,Active
S3520,CT3520,C11907,BM,Monthly,2024-02-10,Active
S3521,CT3521,C11910,BM,Monthly,2024-01-19,Active
S3522,CT3522,C11913,PM,Monthly,2024-02-20,Active
S3523,CT3523,C11916,PM,Monthly,2024-01-09,Active
S3524,CT3524,C11919,BM,Monthly,2024-02-15,Active
S3525,CT3525,C11920,BM,Monthly,2024-01-29,Active
S3526,CT3526,C11924,BY,Yearly,2024-01-28,Active
S3527,CT3527,C11925,PM,Monthly,2024-02-17,Active
S3528,CT3528,C11929,PY,Yearly,2024-02-15,Active
S3529,CT3529,C11934,BY,Yearly,2024-02-21,Active
S3530,CT3530,C11940,BY,Yearly,2024-01-19,Active
S3531,CT3531,C11944,PM,Monthly,2024-02-16,Active
S3532,CT3532,C11947,PM,Monthly,2024-01-31,Active
S3533,CT3533,C11954,BY,Yearly,2024-01-07,Active
S3534,CT3534,C11955,BM,Monthly,2024-01-07,Active
S3535,CT3535,C11956,PM,Monthly,2024-01-24,Active
S3536,CT3536,C11957,PY,Yearly,2024-01-15,Active
S3537,CT3537,C11961,PM,Monthly,2024-01-03,Active
S3538,CT3538,C11962,PM,Monthly,2024-02-20,Active
S3539,CT3539,C11965,PY,Yearly,2024-02-03,Active
S3540,CT3540,C11971,PM,Monthly,2024-01-29,Active
S3541,CT3541,C11972,PY,Yearly,2024-01-15,Active
S3542,CT3542,C11974,BY,Yearly,2024-03-03,Active
S3543,CT3543,C11976,PM,Monthly,2024-02-27,Active
S3544,CT3544,C11981,BM,Monthly,2024-01-21,Active
S3545,CT3545,C11982,PY,Yearly,2024-02-27,Active
S3546,CT3546,C11985,BM,Monthly,2024-02-15,Active
S3547,CT3547,C11987,BY,Yearly,2024-01-28,Active
S3548,CT3548,C11988,BM,Monthly,2024-02-10,Active
S3549,CT3549,C11991,PM,Monthly,2024-02-23,Active
S3550,CT3550,C11999,BM,Monthly,2024-02-20,Active
S3551,CT3551,C12007,PY,Yearly,2024-02-28,Active
S3552,CT3552,C12008,PY,Yearly,2024-01-05,Active
S3553,CT3553,C12012,BY,Yearly,2024-02-26,Active
S3554,CT3554,C12016,PM,Monthly,2024-02-11,Active
S3555,CT3555,C12017,PM,Monthly,2024-01-24,Active
S3556,CT3556,C12019,BM,Monthly,2024-02-15,Active
S3557,CT3557,C12026,PY,Yearly,2024-02-26,Active
S3558,CT3558,C12027,BY,Yearly,2024-02-05,Active
S3559,CT3559,C12028,BM,Monthly,2024-01-17,Active
S3560,CT3560,C12037,PY,Yearly,2024-01-09,Active
S3561,CT3561,C12039,PM,Monthly,2024-01-05,Active
S3562,CT3562,C12044,PM,Monthly,2024-02-29,Active
S3563,CT3563,C12045,BY,Yearly,2024-02-03,Active
S3564,CT3564,C12046,BM,Monthly,2024-02-10,Active
S3565,CT3565,C12048,PY,Yearly,2024-02-16,Active
S3566,CT3566,C12049,PY,Yearly,2024-02-14,Active
S3567,CT3567,C12059,PY,Yearly,2024-01-14,Active
S3568,CT3568,C12063,BY,Yearly,2024-01-02,Active
S3569,CT3569,C12065,PM,Monthly,2024-02-02,Active
S3570,CT3570,C12072,PY,Yearly,2024-01-31,Active
S3571,CT3571,C12076,PM,Monthly,2024-02-05,Active
S3572,CT3572,C12078,PM,Monthly,2024-02-03,Active
S3573,CT3573,C12083,PY,Yearly,2024-02-10,Active
S3574,CT3574,C12085,PY,Yearly,2024-01-18,Active
S3575,CT3575,C12087,PY,Yearly,2024-01-06,Active
S3576,CT3576,C12088,PM,Monthly,2024-02-26,Active
S3577,CT3577,C12089,PM,Monthly,2024-01-23,Active
S3578,CT3578,C12100,BY,Yearly,2024-01-05,Active
S3579,CT3579,C12102,BY,Yearly,2024-02-02,Active
S3580,CT3580,C12106,BM,Monthly,2024-02-02,Active
S3581,CT3581,C12111,BY,Yearly,2024-03-01,Active
S3582,CT3582,C12113,BM,Monthly,2024-01-03,Active
S3583,CT3583,C12127,BM,Monthly,2024-01-14,Active
S3584,CT3584,C12130,PM,Monthly,2024-01-27,Active
S3585,CT3585,C12148,PM,Monthly,2024-02-19,Active
S3586,CT3586,C12149,BY,Yearly,2024-03-01,Active
S3587,CT3587,C12152,BY,Yearly,2024-02-04,Active
S3588,CT3588,C12154,BY,Yearly,2024-02-28,Active
S3589,CT3589,C12155,PM,Monthly,2024-02-29,Active
S3590,CT3590,C12157,PY,Yearly,2024-01-25,Active
S3591,CT3591,C12162,BM,Monthly,2024-02-16,Active
S3592,CT3592,C12163,PM,Monthly,2024-02-25,Active
S3593,CT3593,C12167,BM,Monthly,2024-02-14,Active
S3594,CT3594,C12169,BM,Monthly,2024-02-12,Active
S3595,CT3595,C12173,PY,Yearly,2024-02-08,Active
S3596,CT3596,C12175,PM,Monthly,2024-02-14,Active
S3597,CT3597,C12182,PY,Yearly,2024-03-02,Active
S3598,CT3598,C12185,BM,Monthly,2024-01-06,Active
S3599,CT3599,C12190,BM,Monthly,2024-03-02,Active
S3600,CT3600,C12192,BY,Yearly,2024-01-05,Active
S3601,CT3601,C12194,BM,Monthly,2024-01-05,Active
S3602,CT3602,C12196,BM,Monthly,2024-01-03,Active
S3603,CT3603,C12199,PM,Monthly,2024-01-26,Active
S3604,CT3604,C12203,PM,Monthly,2024-01-25,Active
S3605,CT3605,C12204,BY,Yearly,2024-02-14,Active
S3606,CT3606,C12205,PY,Yearly,2024-01-07,Active
S3607,CT3607,C12208,BM,Monthly,2024-02-16,Active
S3608,CT3608,C12212,PM,Monthly,2024-02-08,Active
S3609,CT3609,C12217,PY,Yearly,2024-02-20,Active
S3610,CT3610,C12219,BM,Monthly,2024-01-25,Active
S3611,CT3611,C12225,PY,Yearly,2024-02-28,Active
S3612,CT3612,C12227,PM,Monthly,2024-01-22,Active
S3613,CT3613,C12232,BM,Monthly,2024-01-29,Active
S3614,CT3614,C12234,BY,Yearly,2024-02-04,Active
S3615,CT3615,C12235,PY,Yearly,2024-02-03,Active
S3616,CT3616,C12238,PM,Monthly,2024-01-16,Active
S3617,CT3617,C12240,PM,Monthly,2024-01-19,Active
S3618,CT3618,C12243,BM,Monthly,2024-01-17,Active
S3619,CT3619,C12246,BY,Yearly,2024-02-24,Active
S3620,CT3620,C12248,BY,Yearly,2024-01-07,Active
S3621,CT3621,C12249,BY,Yearly,2024-02-11,Active
S3622,CT3622,C12250,BM,Monthly,2024-02-20,Active
S3623,CT3623,C12254,PM,Monthly,2024-02-25,Active
S3624,CT3624,C12257,PY,Yearly,2024-01-27,Active
S3625,CT3625,C12260,BY,Yearly,2024-01-21,Active
S3626,CT3626,C12265,PM,Monthly,2024-01-31,Active
S3627,CT3627,C12267,PM,Monthly,2024-01-13,Active
S3628,CT3628,C12270,PY,Yearly,2024-02-10,Active
S3629,CT3629,C12274,PM,Monthly,2024-01-07,Active
S3630,CT3630,C12277,BY,Yearly,2024-01-13,Active
S3631,CT3631,C12283,PY,Yearly,2024-01-11,Active
S3632,CT3632,C12286,PY,Yearly,2024-01-23,Active
S3633,CT3633,C12290,PM,Monthly,2024-02-10,Active
S3634,CT3634,C12294,PM,Monthly,2024-01-17,Active
S3635,CT3635,C12313,BM,Monthly,2024-02-24,Active
S3636,CT3636,C12316,BY,Yearly,2024-03-02,Active
S3637,CT3637,C12318,PY,Yearly,2024-01-11,Active
S3638,CT3638,C12320,BM,Monthly,2024-01-04,Active
S3639,CT3639,C12321,PY,Yearly,2024-01-17,Active
S3640,CT3640,C12331,PM,Monthly,2024-02-26,Active
S3641,CT3641,C12335,BY,Yearly,2024-02-14,Active
S3642,CT3642,C12336,BY,Yearly,2024-01-25,Active
S3643,CT3643,C12340,PM,Monthly,2024-02-28,Active
S3644,CT3644,C12343,BY,Yearly,2024-02-17,Active
S3645,CT3645,C12344,BM,Monthly,2024-02-15,Active
S3646,CT3646,C12346,BM,Monthly,2024-03-01,Active
S3647,CT3647,C12350,PM,Monthly,2024-01-07,Active
S3648,CT3648,C12356,PY,Yearly,2024-02-06,Active
S3649,CT3649,C12357,BM,Monthly,2024-01-23,Active
S3650,CT3650,C12358,PM,Monthly,2024-01-11,Active
S3651,CT3651,C12361,BY,Yearly,2024-01-25,Active
S3652,CT3652,C12363,BM,Monthly,2024-03-02,Active
S3653,CT3653,C12364,PY,Yearly,2024-02-25,Active
S3654,CT3654,C12375,BY,Yearly,2024-02-08,Active
S3655,CT3655,C12376,PY,Yearly,2024-02-09,Active
S3656,CT3656,C12384,PM,Monthly,2024-02-11,Active
S3657,CT3657,C12385,PM,Monthly,2024-02-14,Active
S3658,CT3658,C12389,BY,Yearly,2024-02-03,Active
S3659,CT3659,C12392,PY,Yearly,2024-02-10,Active
S3660,CT3660,C12395,PY,Yearly,2024-02-04,Active
S3661,CT3661,C12399,PY,Yearly,2024-02-25,Active
S3662,CT3662,C12401,PY,Yearly,2024-01-20,Active
S3663,CT3663,C12408,PM,Monthly,2024-02-24,Active
S3664,CT3664,C12409,BY,Yearly,2024-02-18,Active
S3665,CT3665,C12412,PM,Monthly,2024-02-19,Active
S3666,CT3666,C12415,PM,Monthly,2024-01-05,Active
S3667,CT3667,C12422,PM,Monthly,2024-02-25,Active
S3668,CT3668,C12423,BM,Monthly,2024-02-04,Active
S3669,CT3669,C12425,PY,Yearly,2024-01-20,Active
S3670,CT3670,C12427,BY,Yearly,2024-01-18,Active
S3671,CT3671,C12432,PM,Monthly,2024-01-24,Active
S3672,CT3672,C12437,BY,Yearly,2024-02-02,Active
S3673,CT3673,C12440,BM,Monthly,2024-02-21,Active
S3674,CT3674,C12443,BY,Yearly,2024-01-30,Active
S3675,CT3675,C12445,PY,Yearly,2024-01-22,Active
S3676,CT3676,C12446,BY,Yearly,2024-02-10,Active
S3677,CT3677,C12449,PY,Yearly,2024-02-18,Active
S3678,CT3678,C12451,PM,Monthly,2024-01-17,Active
S3679,CT3679,C12455,PY,Yearly,2024-01-06,Active
S3680,CT3680,C12460,BM,Monthly,2024-02-12,Active
S3681,CT3681,C12465,BY,Yearly,2024-01-17,Active
S3682,CT3682,C12468,BY,Yearly,2024-02-11,Active
S3683,CT3683,C12469,PM,Monthly,2024-02-12,Active
S3684,CT3684,C12470,PM,Monthly,2024-01-11,Active
S3685,CT3685,C12473,PY,Yearly,2024-02-06,Active
S3686,CT3686,C12474,PY,Yearly,2024-02-04,Active
S3687,CT3687,C12476,PY,Yearly,2024-02-08,Active
S3688,CT3688,C12486,BY,Yearly,2024-01-10,Active
S3689,CT3689,C12491,PM,Monthly,2024-01-25,Active
S3690,CT3690,C12493,PY,Yearly,2024-01-19,Active
S3691,CT3691,C12498,PM,Monthly,2024-01-17,Active
S3692,CT3692,C12501,BY,Yearly,2024-01-30,Active
S3693,CT3693,C12504,BY,Yearly,2024-01-18,Active
S3694,CT3694,C12505,PY,Yearly,2024-01-05,Active
S3695,CT3695,C12517,BY,Yearly,2024-02-14,Active
S3696,CT3696,C12520,PY,Yearly,2024-02-19,Active
S3697,CT3697,C12522,BY,Yearly,2024-02-02,Active
S3698,CT3698,C12533,PM,Monthly,2024-01-24,Active
S3699,CT3699,C12538,PY,Yearly,2024-01-20,Active
S3700,CT3700,C12540,BY,Yearly,2024-02-26,Active
S3701,CT3701,C12542,PM,Monthly,2024-01-07,Active
S3702,CT3702,C12546,BM,Monthly,2024-02-28,Active
S3703,CT3703,C12550,PY,Yearly,2024-02-16,Active
S3704,CT3704,C12556,BM,Monthly,2024-01-08,Active
S3705,CT3705,C12562,BM,Monthly,2024-01-14,Active
S3706,CT3706,C12563,BY,Yearly,2024-02-06,Active
S3707,CT3707,C12568,PY,Yearly,2024-01-20,Active
S3708,CT3708,C12576,PY,Yearly,2024-01-31,Active
S3709,CT3709,C12577,BM,Monthly,2024-02-12,Active
S3710,CT3710,C12579,PM,Monthly,2024-01-13,Active
S3711,CT3711,C12587,BM,Monthly,2024-01-31,Active
S3712,CT3712,C12590,PM,Monthly,2024-01-25,Active
S3713,CT3713,C12592,BY,Yearly,2024-02-19,Active
S3714,CT3714,C12593,PY,Yearly,2024-01-09,Active
S3715,CT3715,C12597,PY,Yearly,2024-02-06,Active
S3716,CT3716,C12601,BY,Yearly,2024-01-28,Active
S3717,CT3717,C12602,PY,Yearly,2024-02-19,Active
S3718,CT3718,C12607,BM,Monthly,2024-02-20,Active
S3719,CT3719,C12617,PY,Yearly,2024-01-04,Active
S3720,CT3720,C12621,BM,Monthly,2024-01-07,Active
S3721,CT3721,C12633,BM,Monthly,2024-01-13,Active
S3722,CT3722,C12635,BM,Monthly,2024-02-19,Active
S3723,CT3723,C12636,PM,Monthly,2024-02-14,Active
S3724,CT3724,C12641,PY,Yearly,2024-02-11,Active
S3725,CT3725,C12642,BY,Yearly,2024-01-09,Active
S3726,CT3726,C12643,BM,Monthly,2024-02-07,Active
S3727,CT3727,C12646,PY,Yearly,2024-01-08,Active
S3728,CT3728,C12650,PY,Yearly,2024-01-18,Active
S3729,CT3729,C12652,BM,Monthly,2024-02-15,Active
S3730,CT3730,C12655,BY,Yearly,2024-02-11,Active
S3731,CT3731,C12656,BY,Yearly,2024-01-29,Active
S3732,CT3732,C12658,PM,Monthly,2024-01-23,Active
S3733,CT3733,C12661,BM,Monthly,2024-02-03,Active
S3734,CT3734,C12662,BM,Monthly,2024-01-26,Active
S3735,CT3735,C12663,BY,Yearly,2024-02-27,Active
S3736,CT3736,C12665,PM,Monthly,2024-02-25,Active
S3737,CT3737,C12669,PM,Monthly,2024-02-23,Active
S3738,CT3738,C12679,PM,Monthly,2024-02-29,Active
S3739,CT3739,C12681,PY,Yearly,2024-01-26,Active
S3740,CT3740,C12685,BY,Yearly,2024-01-07,Active
S3741,CT3741,C12686,PM,Monthly,2024-02-01,Active
S3742,CT3742,C12698,PM,Monthly,2024-01-04,Active
S3743,CT3743,C12700,PY,Yearly,2024-02-25,Active
S3744,CT3744,C12701,BY,Yearly,2024-02-18,Active
S3745,CT3745,C12709,PM,Monthly,2024-01-12,Active
S3746,CT3746,C12710,PM,Monthly,2024-02-19,Active
S3747,CT3747,C12717,BM,Monthly,2024-02-10,Active
S3748,CT3748,C12718,BM,Monthly,2024-02-24,Active
S3749,CT3749,C12727,BM,Monthly,2024-01-22,Active
S3750,CT3750,C12729,BM,Monthly,2024-01-21,Active
S3751,CT3751,C12730,PM,Monthly,2024-01-23,Active
S3752,CT3752,C12733,BY,Yearly,2024-02-12,Active
S3753,CT3753,C12738,BM,Monthly,2024-02-03,Active
S3754,CT3754,C12741,PY,Yearly,2024-03-01,Active
S3755,CT3755,C12745,PY,Yearly,2024-02-16,Active
S3756,CT3756,C12749,BY,Yearly,2024-01-26,Active
S3757,CT3757,C12752,BY,Yearly,2024-01-10,Active
S3758,CT3758,C12756,BM,Monthly,2024-01-09,Active
S3759,CT3759,C12757,PY,Yearly,2024-02-19,Active
S3760,CT3760,C12758,PM,Monthly,2024-01-06,Active
S3761,CT3761,C12771,PM,Monthly,2024-02-19,Active
S3762,CT3762,C12772,PY,Yearly,2024-02-14,Active
S3763,CT3763,C12783,BM,Monthly,2024-02-08,Active
S3764,CT3764,C12786,BM,Monthly,2024-02-12,Active
S3765,CT3765,C12787,PM,Monthly,2024-02-28,Active
S3766,CT3766,C12791,PY,Yearly,2024-01-07,Active
S3767,CT3767,C12795,PY,Yearly,2024-02-11,Active
S3768,CT3768,C12796,PY,Yearly,2024-02-28,Active
S3769,CT3769,C12798,PY,Yearly,2024-02-12,Active
S3770,CT3770,C12802,PY,Yearly,2024-01-30,Active
S3771,CT3771,C12803,BY,Yearly,2024-02-08,Active
S3772,CT3772,C12811,BY,Yearly,2024-01-24,Active
S3773,CT3773,C12818,BM,Monthly,2024-02-16,Active
S3774,CT3774,C12819,BM,Monthly,2024-01-05,Active
S3775,CT3775,C12820,PY,Yearly,2024-01-30,Active
S3776,CT3776,C12822,BY,Yearly,2024-01-11,Active
S3777,CT3777,C12824,PY,Yearly,2024-02-19,Active
S3778,CT3778,C12832,PY,Yearly,2024-02-12,Active
S3779,CT3779,C12833,PY,Yearly,2024-01-05,Active
S3780,CT3780,C12839,PY,Yearly,2024-02-28,Active
S3781,CT3781,C12846,PM,Monthly,2024-01-09,Active
S3782,CT3782,C12847,PM,Monthly,2024-02-07,Active
S3783,CT3783,C12853,PM,Monthly,2024-01-17,Active
S3784,CT3784,C12854,PY,Yearly,2024-01-28,Active
S3785,CT3785,C12856,BM,Monthly,2024-01-12,Active
S3786,CT3786,C12860,PY,Yearly,2024-01-08,Active
S3787,CT3787,C12863,BY,Yearly,2024-01-21,Active
S3788,CT3788,C12864,PM,Monthly,2024-02-28,Active
S3789,CT3789,C12872,PY,Yearly,2024-01-27,Active
S3790,CT3790,C12879,PY,Yearly,2024-01-18,Active
S3791,CT3791,C12883,PY,Yearly,2024-01-09,Active
S3792,CT3792,C12890,BM,Monthly,2024-01-08,Active
S3793,CT3793,C12891,PM,Monthly,2024-02-23,Active
S3794,CT3794,C12897,BY,Yearly,2024-01-23,Active
S3795,CT3795,C12898,BY,Yearly,2024-01-19,Active
S3796,CT3796,C12900,PY,Yearly,2024-01-09,Active
S3797,CT3797,C12903,BY,Yearly,2024-03-03,Active
S3798,CT3798,C12921,PY,Yearly,2024-01-03,Active
S3799,CT3799,C12924,PM,Monthly,2024-02-18,Active
S3800,CT3800,C12929,PY,Yearly,2024-01-07,Active
S3801,CT3801,C12936,PM,Monthly,2024-01-03,Active
S3802,CT3802,C12938,BM,Monthly,2024-02-23,Active
S3803,CT3803,C12939,PY,Yearly,2024-01-13,Active
S3804,CT3804,C12945,PM,Monthly,2024-02-16,Active
S3805,CT3805,C12951,PM,Monthly,2024-02-24,Active
S3806,CT3806,C12957,PM,Monthly,2024-01-20,Active
S3807,CT3807,C12961,BY,Yearly,2024-02-25,Active
S3808,CT3808,C12962,BY,Yearly,2024-01-04,Active
S3809,CT3809,C12967,BY,Yearly,2024-02-05,Active
S3810,CT3810,C12974,PY,Yearly,2024-01-03,Active
S3811,CT3811,C12977,BY,Yearly,2024-01-11,Active
S3812,CT3812,C12988,BM,Monthly,2024-01-30,Active
S3813,CT3813,C12995,BM,Monthly,2024-01-24,Active
S3814,CT3814,C12999,BM,Monthly,2024-01-04,Active
S3815,CT3815,C13000,BM,Monthly,2024-02-07,Active
S3816,CT3816,C13001,PM,Monthly,2024-01-11,Active
S3817,CT3817,C13003,BM,Monthly,2024-02-02,Active
S3818,CT3818,C13009,PY,Yearly,2024-02-17,Active
S3819,CT3819,C13010,BY,Yearly,2024-01-10,Active
S3820,CT3820,C13019,PM,Monthly,2024-02-18,Active
S3821,CT3821,C13031,PY,Yearly,2024-01-05,Active
S3822,CT3822,C13034,BY,Yearly,2024-02-15,Active
S3823,CT3823,C13036,BY,Yearly,2024-02-12,Active
S3824,CT3824,C13039,BY,Yearly,2024-01-09,Active
S3825,CT3825,C13045,PM,Monthly,2024-01-06,Active
S3826,CT3826,C13047,PY,Yearly,2024-02-24,Active
S3827,CT3827,C13048,BY,Yearly,2024-02-06,Active
S3828,CT3828,C13051,BM,Monthly,2024-02-25,Active
S3829,CT3829,C13056,BY,Yearly,2024-02-22,Active
S3830,CT3830,C13058,PY,Yearly,2024-01-20,Active
S3831,CT3831,C13060,BM,Monthly,2024-02-22,Active
S3832,CT3832,C13061,PM,Monthly,2024-02-23,Active
S3833,CT3833,C13062,BM,Monthly,2024-02-20,Active
S3834,CT3834,C13066,PM,Monthly,2024-02-25,Active
S3835,CT3835,C13067,BM,Monthly,2024-02-06,Active
S3836,CT3836,C13071,BY,Yearly,2024-01-21,Active
S3837,CT3837,C13077,BY,Yearly,2024-02-27,Active
S3838,CT3838,C13079,BY,Yearly,2024-02-02,Active
S3839,CT3839,C13082,PM,Monthly,2024-01-16,Active
S3840,CT3840,C13086,BM,Monthly,2024-02-28,Active
S3841,CT3841,C13088,PM,Monthly,2024-01-30,Active
S3842,CT3842,C13096,PM,Monthly,2024-01-10,Active
S3843,CT3843,C13103,BM,Monthly,2024-01-14,Active
S3844,CT3844,C13106,BM,Monthly,2024-01-21,Active
S3845,CT3845,C13107,PY,Yearly,2024-01-05,Active
S3846,CT3846,C13108,BY,Yearly,2024-02-10,Active
S3847,CT3847,C13112,BY,Yearly,2024-01-21,Active
S3848,CT3848,C13113,BY,Yearly,2024-02-23,Active
S3849,CT3849,C13116,PM,Monthly,2024-01-15,Active
S3850,CT3850,C13117,BM,Monthly,2024-02-19,Active
S3851,CT3851,C13122,BM,Monthly,2024-01-08,Active
S3852,CT3852,C13126,PM,Monthly,2024-02-01,Active
S3853,CT3853,C13135,BM,Monthly,2024-02-17,Active
S3854,CT3854,C13139,BM,Monthly,2024-02-09,Active
S3855,CT3855,C13144,BM,Monthly,2024-01-30,Active
S3856,CT3856,C13150,PM,Monthly,2024-02-19,Active
S3857,CT3857,C13151,PY,Yearly,2024-03-04,Active
S3858,CT3858,C13152,PM,Monthly,2024-01-28,Active
S3859,CT3859,C13156,BM,Monthly,2024-01-06,Active
S3860,CT3860,C13158,PY,Yearly,2024-02-01,Active
S3861,CT3861,C13160,BY,Yearly,2024-02-01,Active
S3862,CT3862,C13164,PM,Monthly,2024-01-28,Active
S3863,CT3863,C13167,PY,Yearly,2024-02-02,Active
S3864,CT3864,C13169,PM,Monthly,2024-01-04,Active
S3865,CT3865,C13170,PM,Monthly,2024-02-25,Active
S3866,CT3866,C13173,BY,Yearly,2024-02-13,Active
S3867,CT3867,C13175,BM,Monthly,2024-01-18,Active
S3868,CT3868,C13178,BM,Monthly,2024-01-20,Active
S3869,CT3869,C13181,PY,Yearly,2024-01-05,Active
S3870,CT3870,C13183,PY,Yearly,2024-01-12,Active
S3871,CT3871,C13187,BY,Yearly,2024-01-28,Active
S3872,CT3872,C13190,BY,Yearly,2024-01-27,Active
S3873,CT3873,C13201,BM,Monthly,2024-02-27,Active
S3874,CT3874,C13205,PY,Yearly,2024-02-16,Active
S3875,CT3875,C13206,PY,Yearly,2024-02-10,Active
S3876,CT3876,C13214,PY,Yearly,2024-02-27,Active
S3877,CT3877,C13218,PY,Yearly,2024-02-16,Active
