payment_id,invoice_id,customer_id,payment_date,amount_paid,payment_status
PAY9110,INV45965,C29643,2024-02-19,9000.0,Paid
PAY9111,INV419,C298,2024-02-29,3600.0,Late
PAY9112,INV4616,C2994,2024-03-10,1000.0,Late
PAY9113,INV46475,C29952,2024-02-22,890.0,Paid
PAY9114,INV46529,C29986,2024-02-25,388.0,Late
PAY9115,INV46715,C30111,2024-02-16,1000.0,Paid
PAY9116,INV46891,C30228,2024-02-23,970.0,Paid
PAY9117,INV47154,C30387,2024-02-24,1000.0,Paid
PAY9118,INV47201,C30424,2024-02-17,9000.0,Paid
PAY9119,INV47258,C30483,2024-02-27,860.0,Late
PAY9120,INV47303,C30507,2024-02-23,400.0,Paid
PAY9121,INV47749,C30785,2024-02-16,400.0,Paid
PAY9122,INV47867,C30900,2024-02-24,3600.0,Paid
PAY9123,INV47899,C30918,,0.0,Failed
PAY9124,INV48054,C31043,2024-03-05,9400.0,Late
PAY9125,INV48074,C31066,2024-02-23,8700.0,Paid
PAY9126,INV48379,C31252,2024-02-24,396.0,Paid
PAY9127,INV48418,C31282,2024-02-20,8900.0,Paid
PAY9128,INV48508,C31322,2024-02-19,400.0,Paid
PAY9129,INV48710,C31449,2024-02-19,3760.0,Paid
PAY9130,INV48721,C31466,2024-02-20,3960.0,Paid
PAY9131,INV48916,C31603,2024-02-24,1000.0,Paid
PAY9132,INV48922,C31604,2024-02-15,360.0,Paid
PAY9133,INV49301,C31795,2024-02-18,1000.0,Paid
PAY9134,INV49325,C31810,2024-02-23,368.0,Paid
PAY9135,INV49548,C31919,2024-02-23,9400.0,Paid
PAY9136,INV49622,C31950,2024-02-24,930.0,Paid
PAY9137,INV49716,C32008,2024-02-23,400.0,Paid
PAY9138,INV49820,C32046,2024-02-23,8800.0,Paid
PAY9139,INV49847,C32067,2024-02-18,9200.0,Paid
PAY9140,INV49951,C32154,2024-03-04,4462.21,Partial
PAY9141,INV50011,C32177,2024-03-03,117.38,Partial
PAY9142,INV50407,C32477,2024-02-29,940.0,Late
PAY9143,INV50591,C32569,2024-02-24,870.0,Paid
PAY9144,INV50847,C32729,2024-02-18,900.0,Paid
PAY9145,INV51349,C33038,2024-02-16,380.0,Paid
PAY9146,INV51748,C33278,2024-02-15,1000.0,Paid
PAY9147,INV51856,C33349,2024-03-05,3800.0,Late
PAY9148,INV51970,C33414,2024-02-23,920.0,Paid
PAY9149,INV52027,C33470,2024-02-15,372.0,Paid
PAY9150,INV52523,C33802,2024-02-20,206.16,Partial
PAY9151,INV53007,C34159,2024-02-17,9100.0,Paid
PAY9152,INV53214,C34288,2024-02-16,9400.0,Paid
PAY9153,INV53326,C34344,2024-03-14,3600.0,Late
PAY9154,INV5215,C3436,2024-02-16,3960.0,Paid
PAY9155,INV5229,C3441,2024-02-16,3600.0,Paid
PAY9156,INV53626,C34552,2024-03-03,9600.0,Late
PAY9157,INV53627,C34558,2024-02-19,360.0,Paid
PAY9158,INV53868,C34760,,0.0,Failed
PAY9159,INV53937,C34839,2024-02-17,1000.0,Paid
PAY9160,INV53943,C34843,2024-02-17,990.0,Paid
PAY9161,INV54019,C34899,2024-03-04,384.0,Late
PAY9162,INV54495,C35200,2024-02-20,1000.0,Paid
PAY9163,INV54742,C35342,2024-02-18,1000.0,Paid
PAY9164,INV54755,C35369,2024-03-11,1000.0,Late
PAY9165,INV54904,C35470,2024-03-09,360.0,Late
PAY9166,INV54949,C35503,2024-02-15,9400.0,Paid
PAY9167,INV54970,C35541,2024-02-20,392.0,Paid
PAY9168,INV55008,C35558,2024-02-25,360.0,Late
PAY9169,INV55162,C35704,2024-02-22,1000.0,Paid
PAY9170,INV55183,C35736,2024-03-09,380.0,Late
PAY9171,INV55196,C35749,2024-02-23,940.0,Paid
PAY9172,INV55214,C35764,2024-02-18,1000.0,Paid
PAY9173,INV55789,C36148,2024-02-18,372.0,Paid
PAY9174,INV56092,C36360,2024-02-21,276.78,Partial
PAY9175,INV56400,C36564,2024-02-16,1000.0,Paid
PAY9176,INV56592,C36676,2024-02-26,1000.0,Late
PAY9177,INV5608,C3690,2024-03-04,9100.0,Late
PAY9178,INV56913,C36945,2024-02-20,1000.0,Paid
PAY9179,INV57027,C37021,2024-02-18,392.0,Paid
PAY9180,INV5648,C3703,2024-02-17,8800.0,Paid
PAY9181,INV57122,C37090,2024-02-26,5786.88,Partial
PAY9182,INV5654,C3722,2024-02-21,3600.0,Paid
PAY9183,INV57424,C37283,2024-02-23,380.0,Paid
PAY9184,INV58593,C37990,2024-02-21,219.22,Partial
PAY9185,INV58738,C38086,2024-02-24,8800.0,Paid
PAY9186,INV58827,C38165,,0.0,Failed
PAY9187,INV59055,C38325,2024-02-22,388.0,Paid
PAY9188,INV59112,C38348,2024-03-12,1000.0,Late
PAY9189,INV59225,C38412,2024-02-15,3720.0,Paid
PAY9190,INV59346,C38485,2024-02-20,930.0,Paid
PAY9191,INV59452,C38546,2024-03-09,3960.0,Late
PAY9192,INV5815,C3855,2024-02-21,9000.0,Paid
PAY9193,INV59506,C38584,2024-02-22,1000.0,Paid
PAY9194,INV59647,C38659,2024-02-17,400.0,Paid
PAY9195,INV59652,C38662,2024-02-23,368.0,Paid
PAY9196,INV59801,C38778,2024-02-23,376.0,Paid
PAY9197,INV59912,C38887,2024-02-16,9400.0,Paid
PAY9198,INV59940,C38906,2024-02-21,3680.0,Paid
PAY9199,INV60335,C39215,2024-02-18,360.0,Paid
PAY9200,INV60364,C39231,2024-02-18,400.0,Paid
PAY9201,INV5921,C3939,2024-02-18,400.0,Paid
PAY9202,INV60784,C39506,2024-02-20,1000.0,Paid
PAY9203,INV61092,C39644,2024-03-15,10000.0,Late
PAY9204,INV61256,C39731,2024-02-19,1000.0,Paid
PAY9205,INV61269,C39742,,0.0,Failed
PAY9206,INV61379,C39858,2024-02-17,400.0,Paid
PAY9207,INV6282,C4141,2024-02-24,980.0,Paid
PAY9208,INV6624,C4353,2024-02-16,3640.0,Paid
PAY9209,INV6625,C4361,2024-02-22,880.0,Paid
PAY9210,INV6676,C4395,2024-02-25,3027.46,Partial
PAY9211,INV6691,C4407,2024-02-17,400.0,Paid
PAY9212,INV6780,C4475,2024-02-24,3600.0,Paid
PAY9213,INV6832,C4518,2024-02-16,1000.0,Paid
PAY9214,INV6914,C4548,2024-02-19,9400.0,Paid
PAY9215,INV6999,C4610,2024-02-16,376.0,Paid
PAY9216,INV7598,C5033,2024-03-01,4106.95,Partial
PAY9217,INV7734,C5105,2024-02-19,9500.0,Paid
PAY9218,INV8007,C5269,2024-02-23,136.14,Partial
PAY9219,INV8333,C5448,2024-02-29,158.55,Partial
PAY9220,INV8408,C5489,2024-03-03,1000.0,Late
PAY9221,INV8723,C5681,2024-02-24,6452.54,Partial
PAY9222,INV9157,C5979,2024-02-22,990.0,Paid
PAY9223,INV66,C60,2024-02-16,380.0,Paid
PAY9224,INV9548,C6280,2024-02-18,890.0,Paid
PAY9225,INV9561,C6293,2024-02-22,940.0,Paid
PAY9226,INV9632,C6324,2024-02-24,360.0,Paid
PAY9227,INV9672,C6344,2024-03-14,920.0,Late
PAY9228,INV9696,C6379,2024-02-23,400.0,Paid
PAY9229,INV10191,C6713,2024-02-19,860.0,Paid
PAY9230,INV10695,C7063,2024-02-20,9000.0,Paid
PAY9231,INV10912,C7208,2024-02-20,3920.0,Paid
PAY9232,INV10914,C7215,2024-02-16,990.0,Paid
PAY9233,INV11263,C7419,2024-02-24,1000.0,Paid
PAY9234,INV11336,C7450,2024-02-20,930.0,Paid
PAY9235,INV1063,C758,,0.0,Failed
PAY9236,INV11572,C7611,2024-02-19,3600.0,Paid
PAY9237,INV11574,C7612,2024-03-10,1000.0,Late
PAY9238,INV11609,C7621,2024-02-16,9600.0,Paid
PAY9239,INV11790,C7713,2024-02-21,3600.0,Paid
PAY9240,INV11894,C7783,2024-02-23,1000.0,Paid
PAY9241,INV12089,C7940,2024-02-24,9300.0,Paid
PAY9242,INV1136,C804,,0.0,Failed
PAY9243,INV12495,C8196,2024-02-17,392.0,Paid
PAY9244,INV12571,C8242,2024-02-22,1000.0,Paid
PAY9245,INV12873,C8421,2024-02-24,3800.0,Paid
PAY9246,INV12875,C8429,2024-02-19,1000.0,Paid
PAY9247,INV13058,C8573,2024-02-16,384.0,Paid
PAY9248,INV13153,C8651,2024-03-12,900.0,Late
PAY9249,INV13242,C8720,2024-02-23,880.0,Paid
PAY9250,INV13269,C8750,,0.0,Failed
PAY9251,INV1270,C893,2024-02-26,169.48,Partial
PAY9252,INV13626,C8986,2024-02-18,400.0,Paid
PAY9253,INV13684,C9033,2024-02-20,400.0,Paid
PAY9254,INV13853,C9157,2024-02-20,8700.0,Paid
PAY9255,INV1308,C916,2024-03-08,970.0,Late
PAY9256,INV13938,C9220,2024-02-21,900.0,Paid
PAY9257,INV1324,C923,2024-02-23,400.0,Paid
PAY9258,INV13964,C9232,2024-02-23,8700.0,Paid
PAY9259,INV14143,C9319,2024-02-26,9200.0,Late
PAY9260,INV14220,C9380,2024-02-17,1000.0,Paid
PAY9261,INV14533,C9513,2024-02-22,3840.0,Paid
PAY9262,INV14803,C9705,,0.0,Failed
PAY9263,INV15115,C9890,2024-02-18,9900.0,Paid
PAY9264,INV15181,C9957,2024-02-17,9900.0,Paid
PAY9265,INV15348,C10074,2024-02-23,360.0,Paid
PAY9266,INV15692,C10262,2024-02-22,1000.0,Paid
PAY9267,INV15750,C10329,2024-03-15,372.0,Late
PAY9268,INV1480,C1040,2024-02-21,2851.13,Partial
PAY9269,INV1493,C1048,2024-03-06,400.0,Late
PAY9270,INV16159,C10549,2024-02-22,400.0,Paid
PAY9271,INV16192,C10580,2024-02-24,400.0,Paid
PAY9272,INV16375,C10693,2024-02-21,400.0,Paid
PAY9273,INV16464,C10757,2024-02-22,7424.82,Partial
PAY9274,INV16604,C10839,2024-02-28,154.27,Partial
PAY9275,INV16810,C10999,2024-02-18,890.0,Paid
PAY9276,INV17404,C11328,2024-02-23,1000.0,Paid
PAY9277,INV17902,C11579,2024-02-16,1000.0,Paid
PAY9278,INV18171,C11715,2024-02-20,3640.0,Paid
PAY9279,INV18203,C11755,2024-03-09,400.0,Late
PAY9280,INV18380,C11858,2024-02-23,368.0,Paid
PAY9281,INV18706,C12048,2024-02-27,9300.0,Late
PAY9282,INV18841,C12175,2024-02-25,910.0,Paid
PAY9283,INV18966,C12238,2024-02-20,940.0,Paid
PAY9284,INV19404,C12579,2024-02-16,1000.0,Paid
PAY9285,INV1945,C1278,2024-02-18,3960.0,Paid
PAY9286,INV1975,C1296,2024-02-28,437.66,Partial
PAY9287,INV20377,C13274,2024-02-21,1124.27,Partial
PAY9288,INV20403,C13291,2024-02-23,3720.0,Paid
PAY9289,INV20577,C13415,,0.0,Failed
PAY9290,INV20599,C13469,2024-02-20,9000.0,Paid
PAY9291,INV20753,C13533,2024-02-25,1000.0,Paid
PAY9292,INV20897,C13613,2024-02-25,3800.0,Paid
PAY9293,INV20947,C13645,2024-02-23,3600.0,Paid
PAY9294,INV20983,C13658,2024-02-17,400.0,Paid
PAY9295,INV21009,C13681,2024-02-23,400.0,Paid
PAY9296,INV2227,C1417,2024-02-23,400.0,Paid
PAY9297,INV21801,C14192,2024-02-24,400.0,Paid
PAY9298,INV21861,C14228,2024-02-24,396.0,Paid
PAY9299,INV22162,C14435,2024-02-28,400.0,Late
PAY9300,INV22608,C14645,2024-02-19,384.0,Paid
PAY9301,INV23048,C14876,2024-02-23,400.0,Paid
PAY9302,INV23072,C14889,2024-03-13,860.0,Late
PAY9303,INV23086,C14894,2024-02-16,400.0,Paid
PAY9304,INV23457,C15143,2024-02-16,9600.0,Paid
PAY9305,INV23585,C15225,2024-03-04,198.73,Partial
PAY9306,INV23609,C15228,2024-02-20,1000.0,Paid
PAY9307,INV24216,C15605,2024-03-03,368.0,Late
PAY9308,INV24255,C15635,2024-02-17,400.0,Paid
PAY9309,INV24297,C15675,2024-02-25,1000.0,Paid
PAY9310,INV24643,C15913,2024-02-19,950.0,Paid
PAY9311,INV24824,C16041,2024-02-25,1000.0,Paid
PAY9312,INV25218,C16276,2024-02-17,360.0,Paid
PAY9313,INV25855,C16697,2024-02-25,3720.0,Paid
PAY9314,INV25879,C16717,2024-02-22,970.0,Paid
PAY9315,INV25901,C16732,2024-02-21,9500.0,Paid
PAY9316,INV2602,C1689,,0.0,Failed
PAY9317,INV26341,C17035,2024-02-18,940.0,Paid
PAY9318,INV26378,C17050,2024-02-21,940.0,Paid
PAY9319,INV26527,C17132,2024-02-23,380.0,Paid
PAY9320,INV26534,C17137,2024-02-19,3840.0,Paid
PAY9321,INV2664,C1714,2024-02-20,400.0,Paid
PAY9322,INV26538,C17141,2024-02-20,8600.0,Paid
PAY9323,INV26940,C17440,2024-02-24,8800.0,Paid
PAY9324,INV2775,C1781,2024-02-23,860.0,Paid
PAY9325,INV27657,C17950,,0.0,Failed
PAY9326,INV27805,C18020,,0.0,Failed
PAY9327,INV28439,C18346,2024-03-02,990.0,Late
PAY9328,INV28480,C18358,,0.0,Failed
PAY9329,INV28932,C18633,2024-02-29,6529.45,Partial
PAY9330,INV2941,C1872,2024-02-22,400.0,Paid
PAY9331,INV29447,C18895,2024-02-23,930.0,Paid
PAY9332,INV29494,C18904,2024-02-22,1000.0,Paid
PAY9333,INV29642,C18995,2024-02-17,920.0,Paid
PAY9334,INV29820,C19120,2024-02-23,1000.0,Paid
PAY9335,INV30113,C19289,2024-03-03,302.88,Partial
PAY9336,INV30321,C19402,2024-02-22,3960.0,Paid
PAY9337,INV30389,C19447,2024-02-20,400.0,Paid
PAY9338,INV3102,C1978,2024-02-26,2867.27,Partial
PAY9339,INV30824,C19786,2024-02-21,3600.0,Paid
PAY9340,INV30907,C19827,,0.0,Failed
PAY9341,INV30933,C19833,2024-02-19,1000.0,Paid
PAY9342,INV31165,C19949,,0.0,Failed
PAY9343,INV31374,C20147,2024-02-17,1000.0,Paid
PAY9344,INV31412,C20175,,0.0,Failed
PAY9345,INV31493,C20235,2024-02-21,930.0,Paid
PAY9346,INV3147,C2025,2024-02-23,392.0,Paid
PAY9347,INV31607,C20314,2024-02-20,1000.0,Paid
PAY9348,INV31656,C20346,2024-02-24,360.0,Paid
PAY9349,INV31998,C20555,2024-02-23,920.0,Paid
PAY9350,INV32197,C20669,2024-02-23,3960.0,Paid
PAY9351,INV32254,C20712,2024-02-18,380.0,Paid
PAY9352,INV32347,C20753,2024-02-17,1000.0,Paid
PAY9353,INV32878,C21063,2024-02-25,880.0,Paid
PAY9354,INV33042,C21201,2024-02-26,111.67,Partial
PAY9355,INV33084,C21213,2024-02-20,360.0,Paid
PAY9356,INV33169,C21284,2024-02-18,372.0,Paid
PAY9357,INV33228,C21315,2024-02-23,940.0,Paid
PAY9358,INV33506,C21505,2024-02-25,950.0,Paid
PAY9359,INV33705,C21667,2024-02-23,400.0,Paid
PAY9360,INV33774,C21699,,0.0,Failed
PAY9361,INV34216,C21952,2024-02-18,920.0,Paid
PAY9362,INV272,C222,2024-02-21,3840.0,Paid
PAY9363,INV3469,C2243,2024-02-21,400.0,Paid
PAY9364,INV35564,C22858,2024-02-20,364.0,Paid
PAY9365,INV3549,C2290,2024-02-17,392.0,Paid
PAY9366,INV35940,C23040,2024-03-15,970.0,Late
PAY9367,INV36162,C23142,2024-02-18,3600.0,Paid
PAY9368,INV36261,C23227,2024-02-25,313.44,Partial
PAY9369,INV36436,C23339,2024-03-16,364.0,Late
PAY9370,INV36467,C23347,,0.0,Failed
PAY9371,INV36563,C23433,2024-02-24,1271.88,Partial
PAY9372,INV36626,C23480,2024-02-19,3720.0,Paid
PAY9373,INV36751,C23545,2024-02-20,1000.0,Paid
PAY9374,INV36848,C23585,2024-02-25,920.0,Paid
PAY9375,INV37114,C23779,2024-02-27,437.06,Partial
PAY9376,INV37643,C24142,2024-02-18,400.0,Paid
PAY9377,INV37861,C24253,2024-02-18,870.0,Paid
PAY9378,INV38188,C24464,2024-02-25,3720.0,Paid
PAY9379,INV38227,C24474,2024-02-16,940.0,Paid
PAY9380,INV38330,C24523,2024-02-22,368.0,Paid
PAY9381,INV38463,C24581,2024-02-22,3600.0,Paid
PAY9382,INV3796,C2459,2024-02-18,400.0,Paid
PAY9383,INV38541,C24643,2024-02-21,3880.0,Paid
PAY9384,INV38542,C24644,2024-02-26,368.0,Late
PAY9385,INV38834,C24858,2024-02-25,1000.0,Paid
PAY9386,INV38943,C24908,2024-03-14,1000.0,Late
PAY9387,INV39230,C25072,2024-02-20,400.0,Paid
PAY9388,INV39265,C25088,2024-02-24,1000.0,Paid
PAY9389,INV39321,C25095,2024-02-16,400.0,Paid
PAY9390,INV39659,C25342,,0.0,Failed
PAY9391,INV39793,C25444,2024-02-25,400.0,Paid
PAY9392,INV39888,C25532,,0.0,Failed
PAY9393,INV39890,C25535,2024-02-21,400.0,Paid
PAY9394,INV40100,C25641,2024-02-18,970.0,Paid
PAY9395,INV3951,C2568,2024-03-03,735.83,Partial
PAY9396,INV40317,C25793,2024-02-17,1000.0,Paid
PAY9397,INV40459,C25891,2024-02-23,396.0,Paid
PAY9398,INV40639,C25983,2024-02-20,3680.0,Paid
PAY9399,INV41431,C26532,2024-02-22,3760.0,Paid
PAY9400,INV41516,C26607,2024-02-19,400.0,Paid
PAY9401,INV41835,C26847,2024-02-20,9700.0,Paid
PAY9402,INV4165,C2715,2024-03-09,870.0,Late
PAY9403,INV42194,C27158,2024-02-17,1000.0,Paid
PAY9404,INV42208,C27165,2024-02-18,1000.0,Paid
PAY9405,INV42260,C27200,2024-02-16,400.0,Paid
PAY9406,INV42404,C27283,2024-02-28,2112.46,Partial
PAY9407,INV42410,C27295,2024-02-16,8800.0,Paid
PAY9408,INV42476,C27353,2024-02-29,900.0,Late
PAY9409,INV42624,C27454,2024-02-17,400.0,Paid
PAY9410,INV42640,C27458,2024-03-09,910.0,Late
PAY9411,INV42971,C27637,2024-03-10,360.0,Late
PAY9412,INV43120,C27732,2024-02-29,388.0,Late
PAY9413,INV43199,C27802,2024-02-17,364.0,Paid
PAY9414,INV4337,C2793,2024-03-06,400.0,Late
PAY9415,INV43637,C28072,2024-02-22,400.0,Paid
PAY9416,INV44063,C28380,2024-03-02,9300.0,Late
PAY9417,INV44065,C28382,2024-02-28,2143.83,Partial
PAY9418,INV44248,C28472,2024-02-22,970.0,Paid
PAY9419,INV44372,C28555,2024-02-27,5926.0,Partial
PAY9420,INV44484,C28598,2024-02-19,1000.0,Paid
PAY9421,INV44814,C28846,2024-02-19,920.0,Paid
PAY9422,INV44856,C28867,2024-03-15,3920.0,Late
PAY9423,INV45339,C29193,2024-02-18,910.0,Paid
PAY9424,INV45423,C29255,2024-02-24,400.0,Paid
PAY9425,INV45561,C29364,,0.0,Failed
PAY9426,INV45639,C29410,2024-02-18,360.0,Paid
PAY9427,INV45679,C29460,2024-03-03,890.0,Late
PAY9428,INV45752,C29523,2024-02-22,400.0,Paid
PAY9429,INV4587,C2957,2024-02-25,384.0,Paid
PAY9430,INV45908,C29570,,0.0,Failed
PAY9431,INV46258,C29817,2024-02-19,1000.0,Paid
PAY9432,INV46369,C29879,2024-02-21,10000.0,Paid
PAY9433,INV46375,C29899,2024-02-22,400.0,Paid
PAY9434,INV46434,C29930,2024-02-17,360.0,Paid
PAY9435,INV46982,C30277,2024-03-01,362.34,Partial
PAY9436,INV47214,C30444,2024-02-24,360.0,Paid
PAY9437,INV47642,C30715,2024-02-21,2840.85,Partial
PAY9438,INV47880,C30907,2024-02-22,860.0,Paid
PAY9439,INV48122,C31093,2024-02-17,400.0,Paid
PAY9440,INV48240,C31167,2024-02-27,400.0,Late
PAY9441,INV48378,C31246,2024-02-18,3880.0,Paid
PAY9442,INV48592,C31387,2024-02-25,1000.0,Paid
PAY9443,INV49009,C31651,2024-02-17,3680.0,Paid
PAY9444,INV4855,C3170,2024-02-24,8700.0,Paid
PAY9445,INV4873,C3188,2024-02-23,9800.0,Paid
PAY9446,INV49509,C31896,2024-02-25,444.71,Partial
PAY9447,INV49671,C31963,2024-02-25,289.22,Partial
PAY9448,INV49673,C31967,2024-02-17,368.0,Paid
PAY9449,INV49886,C32101,2024-02-25,729.17,Partial
PAY9450,INV50215,C32364,2024-02-17,1000.0,Paid
PAY9451,INV4972,C3250,2024-02-26,388.0,Late
PAY9452,INV50679,C32627,2024-02-18,364.0,Paid
PAY9453,INV50805,C32704,,0.0,Failed
PAY9454,INV50910,C32758,2024-03-12,960.0,Late
PAY9455,INV51036,C32844,2024-02-20,380.0,Paid
PAY9456,INV51087,C32877,2024-02-18,1000.0,Paid
PAY9457,INV51417,C33093,2024-02-17,384.0,Paid
PAY9458,INV51616,C33201,2024-02-20,3600.0,Paid
PAY9459,INV52358,C33698,2024-02-18,364.0,Paid
PAY9460,INV52376,C33707,2024-03-16,400.0,Late
PAY9461,INV52444,C33760,2024-02-28,3720.0,Late
PAY9462,INV52548,C33812,,0.0,Failed
PAY9463,INV53100,C34218,2024-02-20,870.0,Paid
PAY9464,INV54142,C34982,2024-02-19,1000.0,Paid
PAY9465,INV54266,C35039,2024-02-20,1000.0,Paid
PAY9466,INV54626,C35257,2024-02-27,8600.0,Late
PAY9467,INV54717,C35330,2024-02-17,400.0,Paid
PAY9468,INV5369,C3549,2024-03-10,360.0,Late
PAY9469,INV55039,C35589,2024-02-19,990.0,Paid
PAY9470,INV55117,C35663,2024-02-22,4000.0,Paid
PAY9471,INV55230,C35805,2024-02-18,1000.0,Paid
PAY9472,INV55271,C35823,2024-02-22,3800.0,Paid
PAY9473,INV55351,C35871,2024-02-23,360.0,Paid
PAY9474,INV55430,C35940,2024-03-06,1000.0,Late
PAY9475,INV55446,C35952,2024-02-24,3720.0,Paid
PAY9476,INV55522,C36031,2024-03-01,198.03,Partial
PAY9477,INV55774,C36138,2024-02-19,8900.0,Paid
PAY9478,INV56066,C36346,2024-02-17,960.0,Paid
PAY9479,INV56220,C36438,2024-02-17,388.0,Paid
PAY9480,INV5524,C3649,2024-02-21,368.0,Paid
PAY9481,INV56469,C36622,2024-03-14,1000.0,Late
PAY9482,INV56772,C36799,,0.0,Failed
PAY9483,INV5621,C3698,2024-02-18,400.0,Paid
PAY9484,INV56981,C36984,2024-02-21,960.0,Paid
PAY9485,INV57357,C37248,2024-02-18,400.0,Paid
PAY9486,INV57467,C37309,2024-02-19,3800.0,Paid
PAY9487,INV57642,C37413,2024-02-20,3800.0,Paid
PAY9488,INV58071,C37671,2024-02-22,368.0,Paid
PAY9489,INV58240,C37780,2024-02-25,980.0,Paid
PAY9490,INV58370,C37874,2024-02-25,1000.0,Paid
PAY9491,INV58942,C38239,2024-02-22,990.0,Paid
PAY9492,INV59173,C38383,2024-03-15,3720.0,Late
PAY9493,INV59340,C38483,2024-02-22,1000.0,Paid
PAY9494,INV59447,C38541,2024-02-23,3680.0,Paid
PAY9495,INV59612,C38637,2024-02-25,3600.0,Paid
PAY9496,INV59761,C38744,2024-02-21,3640.0,Paid
PAY9497,INV5853,C3877,2024-02-25,281.37,Partial
PAY9498,INV59832,C38810,2024-02-24,3600.0,Paid
PAY9499,INV59834,C38813,2024-02-22,360.0,Paid
PAY9500,INV59853,C38823,2024-02-25,400.0,Paid
PAY9501,INV59884,C38878,2024-02-17,360.0,Paid
PAY9502,INV59913,C38889,2024-02-19,910.0,Paid
PAY9503,INV60046,C38984,2024-02-19,880.0,Paid
PAY9504,INV60174,C39089,2024-03-15,8800.0,Late
PAY9505,INV60291,C39170,2024-02-20,1000.0,Paid
PAY9506,INV60639,C39404,2024-03-05,652.34,Partial
PAY9507,INV60653,C39420,2024-03-11,364.0,Late
PAY9508,INV60678,C39441,2024-02-20,1000.0,Paid
PAY9509,INV60738,C39481,2024-03-06,222.38,Partial
PAY9510,INV60923,C39582,2024-02-19,388.0,Paid
PAY9511,INV60969,C39588,2024-02-22,880.0,Paid
PAY9512,INV61122,C39663,2024-02-19,400.0,Paid
PAY9513,INV61409,C39894,2024-02-17,360.0,Paid
PAY9514,INV6245,C4100,2024-02-19,960.0,Paid
PAY9515,INV6590,C4326,2024-02-18,400.0,Paid
PAY9516,INV6703,C4418,2024-02-22,1000.0,Paid
PAY9517,INV6824,C4511,2024-02-23,400.0,Paid
PAY9518,INV6969,C4595,2024-02-19,3600.0,Paid
PAY9519,INV7076,C4650,2024-02-25,960.0,Paid
PAY9520,INV7254,C4744,2024-02-20,372.0,Paid
PAY9521,INV7568,C5003,2024-02-24,4000.0,Paid
PAY9522,INV7897,C5206,2024-02-17,400.0,Paid
PAY9523,INV8132,C5339,2024-03-03,9700.0,Late
PAY9524,INV8167,C5365,2024-02-19,980.0,Paid
PAY9525,INV8254,C5392,2024-03-08,910.0,Late
PAY9526,INV8327,C5445,2024-02-23,400.0,Paid
PAY9527,INV782,C558,2024-02-23,970.0,Paid
PAY9528,INV8621,C5630,2024-03-03,980.0,Late
PAY9529,INV8645,C5634,2024-03-16,8900.0,Late
PAY9530,INV8724,C5688,2024-02-27,2981.44,Partial
PAY9531,INV819,C593,,0.0,Failed
PAY9532,INV9089,C5944,2024-02-22,9200.0,Paid
PAY9533,INV9195,C6010,,0.0,Failed
PAY9534,INV9449,C6193,2024-03-13,8700.0,Late
PAY9535,INV9684,C6355,2024-02-18,4000.0,Paid
PAY9536,INV9719,C6396,2024-02-17,400.0,Paid
PAY9537,INV10105,C6673,2024-02-22,360.0,Paid
PAY9538,INV10185,C6712,2024-02-17,930.0,Paid
PAY9539,INV10391,C6876,2024-02-18,3960.0,Paid
PAY9540,INV10406,C6890,2024-02-22,1000.0,Paid
PAY9541,INV10531,C6942,2024-03-05,531.17,Partial
PAY9542,INV10597,C6994,2024-02-21,3640.0,Paid
PAY9543,INV10603,C7014,2024-02-29,364.0,Late
PAY9544,INV10655,C7034,2024-02-16,1000.0,Paid
PAY9545,INV10903,C7203,2024-02-24,1000.0,Paid
PAY9546,INV10998,C7274,2024-02-23,3680.0,Paid
PAY9547,INV11044,C7300,2024-03-05,400.0,Late
PAY9548,INV11253,C7414,2024-02-25,1000.0,Paid
PAY9549,INV1049,C754,2024-02-17,1000.0,Paid
PAY9550,INV11650,C7652,2024-02-20,860.0,Paid
PAY9551,INV11867,C7776,2024-03-04,223.78,Partial
PAY9552,INV11932,C7823,2024-02-24,3960.0,Paid
PAY9553,INV12115,C7963,2024-02-19,396.0,Paid
PAY9554,INV12255,C8065,2024-02-19,900.0,Paid
PAY9555,INV12337,C8147,2024-02-19,1000.0,Paid
PAY9556,INV12389,C8168,,0.0,Failed
PAY9557,INV13043,C8562,2024-03-01,4110.0,Partial
PAY9558,INV110,C86,2024-02-27,3600.0,Late
PAY9559,INV1257,C890,2024-02-16,400.0,Paid
PAY9560,INV13654,C8990,2024-02-20,8900.0,Paid
PAY9561,INV13797,C9129,2024-03-12,920.0,Late
PAY9562,INV13955,C9230,2024-02-27,711.26,Partial
PAY9563,INV14081,C9294,2024-02-24,480.33,Partial
PAY9564,INV14255,C9397,2024-02-29,717.62,Partial
PAY9565,INV14346,C9437,2024-02-18,400.0,Paid
PAY9566,INV14426,C9473,2024-02-24,9100.0,Paid
PAY9567,INV14527,C9512,2024-02-19,1000.0,Paid
PAY9568,INV14894,C9756,2024-02-24,9500.0,Paid
PAY9569,INV14897,C9774,2024-02-29,213.83,Partial
PAY9570,INV15518,C10199,2024-02-22,1000.0,Paid
PAY9571,INV15856,C10375,2024-02-26,1000.0,Paid
PAY9572,INV16012,C10475,2024-02-25,3760.0,Paid
PAY9573,INV16305,C10659,2024-02-23,1000.0,Paid
PAY9574,INV16424,C10729,2024-02-22,472.2,Partial
PAY9575,INV16569,C10810,2024-02-22,900.0,Paid
PAY9576,INV16578,C10816,2024-02-19,9900.0,Paid
