collection_id,invoice_id,customer_id,collection_date,amount_collected,collection_status
COL3986,INV6716,C4423,2024-06-06,0.0,Unrecovered
COL3987,INV7759,C5116,2024-06-12,416.71,Recovered
COL3988,INV12167,C8001,2024-06-03,0.0,Unrecovered
COL3989,INV14187,C9352,2024-06-09,0.0,Unrecovered
COL3990,INV15657,C10254,2024-05-20,777.09,Recovered
COL3991,INV16445,C10741,2024-06-02,0.0,Unrecovered
COL3992,INV16469,C10760,2024-06-10,89.86,Recovered
COL3993,INV17926,C11590,2024-05-30,476.22,Recovered
COL3994,INV21027,C13686,2024-05-20,0.0,Unrecovered
COL3995,INV21657,C14091,2024-05-25,0.0,Unrecovered
COL3996,INV22600,C14643,2024-05-27,76.32,Recovered
COL3997,INV2962,C1878,2024-06-06,375.22,Recovered
COL3998,INV30177,C19332,2024-05-29,0.0,Unrecovered
COL3999,INV34153,C21921,2024-05-26,0.0,Unrecovered
COL4000,INV3407,C2196,2024-06-04,364.72,Recovered
COL4001,INV34694,C22260,2024-05-24,108.49,Recovered
COL4002,INV37209,C23844,2024-05-23,285.38,Recovered
COL4003,INV39015,C24932,2024-05-22,734.01,Recovered
COL4004,INV40926,C26221,2024-05-22,241.41,Recovered
COL4005,INV42247,C27183,2024-05-16,885.69,Recovered
COL4006,INV43622,C28060,2024-05-24,248.25,Recovered
COL4007,INV47660,C30733,2024-05-31,337.07,Recovered
COL4008,INV47710,C30770,2024-06-08,265.98,Recovered
COL4009,INV50387,C32469,2024-05-23,349.24,Recovered
COL4010,INV50713,C32643,2024-05-19,0.0,Unrecovered
COL4011,INV50952,C32786,2024-05-31,352.65,Recovered
COL4012,INV51396,C33085,2024-05-21,330.26,Recovered
COL4013,INV56148,C36393,2024-05-17,0.0,Unrecovered
COL4014,INV59093,C38338,2024-05-24,162.16,Recovered
COL4015,INV60023,C38940,2024-06-04,91.89,Recovered
COL4016,INV60077,C39026,2024-06-14,0.0,Unrecovered
COL4017,INV9081,C5942,2024-06-13,588.4,Recovered
COL4018,INV949,C687,2024-05-24,0.0,Unrecovered
COL4019,INV11276,C7420,2024-05-21,74.97,Recovered
COL4020,INV1194,C853,2024-05-22,276.08,Recovered
COL4021,INV14065,C9287,2024-06-03,87.84,Recovered
COL4022,INV14944,C9784,2024-05-24,304.95,Recovered
COL4023,INV1587,C1098,2024-05-28,277.62,Recovered
COL4024,INV1880,C1222,2024-06-03,0.0,Unrecovered
COL4025,INV19683,C12756,2024-05-27,145.88,Recovered
COL4026,INV2059,C1329,2024-05-24,0.0,Unrecovered
COL4027,INV2286,C1437,2024-05-29,156.02,Recovered
COL4028,INV24059,C15532,2024-05-21,0.0,Unrecovered
COL4029,INV24575,C15885,2024-05-23,179.77,Recovered
COL4030,INV2948,C1875,2024-05-29,0.0,Unrecovered
COL4031,INV32436,C20815,2024-05-21,267.83,Recovered
COL4032,INV3308,C2140,2024-05-18,637.64,Recovered
COL4033,INV34029,C21852,2024-06-03,388.3,Recovered
COL4034,INV34728,C22281,2024-06-05,0.0,Unrecovered
COL4035,INV35489,C22787,2024-05-27,0.0,Unrecovered
COL4036,INV75902,C25765,2024-05-23,527.09,Recovered
COL4037,INV45147,C29048,2024-06-01,0.0,Unrecovered
COL4038,INV4632,C2996,2024-06-07,0.0,Unrecovered
COL4039,INV46679,C30085,2024-06-06,0.0,Unrecovered
COL4040,INV48697,C31438,2024-05-21,387.57,Recovered
COL4041,INV48896,C31594,2024-05-24,703.97,Recovered
COL4042,INV49090,C31703,2024-06-01,0.0,Unrecovered
COL4043,INV49771,C32028,2024-06-05,0.0,Unrecovered
COL4044,INV53676,C34602,2024-05-22,0.0,Unrecovered
COL4045,INV57986,C37616,2024-06-02,416.75,Recovered
COL4046,INV58230,C37779,2024-05-31,328.57,Recovered
COL4047,INV59598,C38629,2024-05-19,530.29,Recovered
COL4048,INV60626,C39399,2024-05-30,330.81,Recovered
COL4049,INV61003,C39605,2024-06-01,410.13,Recovered
COL4050,INV9425,C6171,2024-05-28,234.28,Recovered
COL4051,INV9536,C6255,2024-05-17,0.0,Unrecovered
COL4052,INV12561,C8238,2024-05-14,0.0,Unrecovered
COL4053,INV14874,C9740,2024-05-31,82.12,Recovered
COL4054,INV20176,C13139,2024-06-04,66.55,Recovered
COL4055,INV20627,C13474,2024-06-05,194.31,Recovered
COL4056,INV69697,C14766,2024-05-26,615.57,Recovered
COL4057,INV31685,C20360,2024-06-04,346.76,Recovered
COL4058,INV32378,C20773,2024-05-27,273.98,Recovered
COL4059,INV32626,C20917,2024-05-17,250.97,Recovered
COL4060,INV73885,C22405,2024-05-29,0.0,Unrecovered
COL4061,INV38551,C24645,2024-05-23,277.72,Recovered
COL4062,INV41369,C26490,2024-05-29,257.38,Recovered
COL4063,INV42718,C27485,2024-05-28,100.38,Recovered
COL4064,INV45369,C29223,2024-05-25,138.03,Recovered
COL4065,INV47920,C30928,2024-06-07,0.0,Unrecovered
COL4066,INV48114,C31090,2024-06-14,0.0,Unrecovered
COL4067,INV4996,C3263,2024-05-22,332.57,Recovered
COL4068,INV51474,C33112,2024-06-04,255.72,Recovered
COL4069,INV5539,C3651,2024-05-29,790.41,Recovered
COL4070,INV8928,C5817,2024-05-22,746.67,Recovered
COL4071,INV9909,C6525,2024-06-04,0.0,Unrecovered
COL4072,INV10567,C6981,2024-06-14,0.0,Unrecovered
COL4073,INV10966,C7238,2024-06-09,79.23,Recovered
COL4074,INV11370,C7472,2024-06-09,345.74,Recovered
COL4075,INV15792,C10347,2024-06-09,139.6,Recovered
COL4076,INV18703,C12046,2024-06-07,103.61,Recovered
COL4077,INV19131,C12350,2024-05-26,795.23,Recovered
COL4078,INV21135,C13776,2024-06-09,110.66,Recovered
COL4079,INV21490,C13966,2024-05-29,198.18,Recovered
COL4080,INV22070,C14384,2024-05-30,339.74,Recovered
COL4081,INV23934,C15447,2024-05-25,616.82,Recovered
COL4082,INV24813,C16036,2024-06-05,0.0,Unrecovered
COL4083,INV25572,C16511,2024-06-03,0.0,Unrecovered
COL4084,INV26735,C17293,2024-06-16,96.41,Recovered
COL4085,INV28211,C18256,2024-05-30,745.66,Recovered
COL4086,INV28304,C18298,2024-05-30,0.0,Unrecovered
COL4087,INV28827,C18543,2024-06-16,92.8,Recovered
COL4088,INV29350,C18837,2024-06-05,0.0,Unrecovered
COL4089,INV31040,C19873,2024-06-13,388.03,Recovered
COL4090,INV72757,C20340,2024-05-21,0.0,Unrecovered
COL4091,INV35921,C23025,2024-05-23,991.12,Recovered
COL4092,INV4137,C2689,2024-06-05,147.91,Recovered
COL4093,INV76261,C26908,2024-05-30,828.03,Recovered
COL4094,INV48845,C31553,2024-06-01,0.0,Unrecovered
COL4095,INV50366,C32459,2024-05-28,0.0,Unrecovered
COL4096,INV53392,C34391,2024-06-17,0.0,Unrecovered
COL4097,INV53523,C34499,2024-05-26,0.0,Unrecovered
COL4098,INV54188,C34999,2024-05-30,0.0,Unrecovered
COL4099,INV58038,C37660,2024-05-25,362.94,Recovered
COL4100,INV5718,C3806,2024-05-22,0.0,Unrecovered
COL4101,INV82056,C38170,2024-05-30,988.96,Recovered
COL4102,INV6564,C4314,2024-06-06,196.39,Recovered
COL4103,INV10522,C6937,2024-05-29,0.0,Unrecovered
COL4104,INV13080,C8592,2024-06-06,0.0,Unrecovered
COL4105,INV13293,C8761,2024-06-13,0.0,Unrecovered
COL4106,INV14281,C9408,2024-05-20,0.0,Unrecovered
COL4107,INV19282,C12460,2024-05-24,0.0,Unrecovered
COL4108,INV21239,C13821,2024-06-08,82.57,Recovered
COL4109,INV21251,C13830,2024-06-10,0.0,Unrecovered
COL4110,INV22230,C14453,2024-06-05,93.2,Recovered
COL4111,INV25822,C16668,2024-05-24,543.42,Recovered
COL4112,INV29150,C18747,2024-06-03,0.0,Unrecovered
COL4113,INV29322,C18815,2024-06-03,79.03,Recovered
COL4114,INV29991,C19222,2024-06-14,81.7,Recovered
COL4115,INV30976,C19847,2024-05-27,0.0,Unrecovered
COL4116,INV37959,C24322,2024-05-17,948.37,Recovered
COL4117,INV3923,C2545,2024-05-18,0.0,Unrecovered
COL4118,INV63216,C3228,2024-06-07,2924.99,Recovered
COL4119,INV54556,C35228,2024-05-26,792.57,Recovered
COL4120,INV5461,C3587,2024-05-29,347.98,Recovered
COL4121,INV57483,C37323,2024-06-04,350.81,Recovered
COL4122,INV61141,C39683,2024-05-31,210.7,Recovered
COL4123,INV6310,C4160,2024-05-29,0.0,Unrecovered
COL4124,INV6570,C4319,2024-05-23,520.01,Recovered
COL4125,INV9133,C5970,2024-06-02,0.0,Unrecovered
COL4126,INV9160,C5979,2024-05-20,895.83,Recovered
COL4127,INV11505,C7555,2024-06-06,373.79,Recovered
COL4128,INV12532,C8218,2024-06-07,0.0,Unrecovered
COL4129,INV67008,C9920,2024-05-20,5050.75,Recovered
COL4130,INV16801,C10978,2024-05-30,0.0,Unrecovered
COL4131,INV1631,C1112,2024-06-07,212.34,Recovered
COL4132,INV19407,C12579,2024-06-02,0.0,Unrecovered
COL4133,INV69049,C13600,2024-06-11,4161.48,Recovered
COL4134,INV21412,C13915,2024-05-28,0.0,Unrecovered
COL4135,INV69241,C13991,2024-05-20,0.0,Unrecovered
COL4136,INV25376,C16382,2024-05-19,876.53,Recovered
COL4137,INV25750,C16621,2024-06-11,199.24,Recovered
COL4138,INV26357,C17040,2024-05-18,311.32,Recovered
COL4139,INV27294,C17694,2024-06-02,442.71,Recovered
COL4140,INV28910,C18616,2024-06-08,266.92,Recovered
COL4141,INV3020,C1910,2024-05-27,329.03,Recovered
COL4142,INV30619,C19644,2024-05-28,356.07,Recovered
COL4143,INV33010,C21184,2024-05-24,0.0,Unrecovered
COL4144,INV74426,C23437,2024-06-05,235.02,Recovered
COL4145,INV36938,C23651,2024-06-10,58.3,Recovered
COL4146,INV37134,C23808,2024-06-01,128.87,Recovered
COL4147,INV37584,C24099,2024-05-27,0.0,Unrecovered
COL4148,INV75469,C25015,2024-06-12,564.31,Recovered
COL4149,INV40554,C25927,2024-06-09,0.0,Unrecovered
COL4150,INV41114,C26348,2024-06-10,165.56,Recovered
COL4151,INV41667,C26683,2024-06-08,0.0,Unrecovered
COL4152,INV41740,C26756,2024-06-17,0.0,Unrecovered
COL4153,INV45469,C29275,2024-05-31,371.59,Recovered
COL4154,INV47704,C30761,2024-06-15,0.0,Unrecovered
COL4155,INV54256,C35031,2024-06-04,326.6,Recovered
COL4156,INV61454,C39930,2024-06-05,0.0,Unrecovered
COL4157,INV11129,C7346,2024-06-08,0.0,Unrecovered
COL4158,INV2152,C1376,2024-06-06,243.04,Recovered
COL4159,INV69360,C14192,2024-05-31,497.84,Recovered
COL4160,INV21839,C14204,2024-06-05,0.0,Unrecovered
COL4161,INV71582,C18302,2024-06-04,3834.06,Recovered
COL4162,INV3623,C2317,2024-06-07,574.2,Recovered
COL4163,INV36356,C23269,2024-05-26,0.0,Unrecovered
COL4164,INV38146,C24441,2024-06-09,405.49,Recovered
COL4165,INV39021,C24933,2024-05-22,730.75,Recovered
COL4166,INV42528,C27385,2024-06-09,415.97,Recovered
COL4167,INV46437,C29930,2024-06-15,0.0,Unrecovered
COL4168,INV46744,C30129,2024-06-12,0.0,Unrecovered
COL4169,INV53353,C34363,2024-06-09,343.86,Recovered
COL4170,INV53946,C34843,2024-06-18,265.99,Recovered
COL4171,INV80678,C35506,2024-06-06,3617.19,Recovered
COL4172,INV57360,C37248,2024-06-05,83.66,Recovered
COL4173,INV82009,C37990,2024-06-01,215.98,Recovered
COL4174,INV59856,C38823,2024-05-25,0.0,Unrecovered
COL4175,INV822,C593,2024-06-05,0.0,Unrecovered
COL4176,INV10014,C6604,2024-06-01,0.0,Unrecovered
COL4177,INV13272,C8750,2024-06-07,123.62,Recovered
COL4178,INV68520,C12577,2024-06-05,238.43,Recovered
COL4179,INV62232,C1340,2024-05-22,6139.26,Recovered
COL4180,INV22765,C14727,2024-06-09,121.6,Recovered
COL4181,INV23721,C15302,2024-05-31,526.03,Recovered
COL4182,INV24042,C15524,2024-05-23,214.72,Recovered
COL4183,INV27660,C17950,2024-06-10,0.0,Unrecovered
COL4184,INV28000,C18134,2024-05-25,765.09,Recovered
COL4185,INV29935,C19184,2024-05-26,0.0,Unrecovered
COL4186,INV30597,C19607,2024-06-03,0.0,Unrecovered
COL4187,INV72709,C20175,2024-05-21,0.0,Unrecovered
COL4188,INV32682,C20948,2024-05-22,689.99,Recovered
COL4189,INV36470,C23347,2024-06-13,0.0,Unrecovered
COL4190,INV37298,C23926,2024-06-07,0.0,Unrecovered
COL4191,INV38333,C24523,2024-06-08,189.05,Recovered
COL4192,INV38618,C24687,2024-06-20,79.3,Recovered
COL4193,INV39063,C24956,2024-06-08,0.0,Unrecovered
COL4194,INV45342,C29193,2024-05-28,854.51,Recovered
COL4195,INV47326,C30527,2024-05-27,329.93,Recovered
COL4196,INV48919,C31603,2024-06-04,218.1,Recovered
COL4197,INV50410,C32477,2024-05-31,0.0,Unrecovered
COL4198,INV56069,C36346,2024-06-13,482.81,Recovered
COL4199,INV5527,C3649,2024-05-21,279.12,Recovered
COL4200,INV59372,C38504,2024-06-03,739.4,Recovered
COL4201,INV60367,C39231,2024-06-05,114.68,Recovered
COL4202,INV60395,C39244,2024-06-08,407.16,Recovered
COL4203,INV61384,C39859,2024-06-14,505.12,Recovered
COL4204,INV63804,C4187,2024-05-29,2075.16,Recovered
COL4205,INV8010,C5269,2024-06-10,0.0,Unrecovered
COL4206,INV8170,C5365,2024-06-05,162.42,Recovered
COL4207,INV66049,C8125,2024-06-06,0.0,Unrecovered
COL4208,INV1260,C890,2024-06-03,0.0,Unrecovered
COL4209,INV13771,C9098,2024-06-07,56.58,Recovered
COL4210,INV17914,C11583,2024-06-13,192.42,Recovered
COL4211,INV22355,C14526,2024-06-10,0.0,Unrecovered
COL4212,INV23051,C14876,2024-05-26,0.0,Unrecovered
COL4213,INV23144,C14921,2024-06-13,150.89,Recovered
COL4214,INV23612,C15228,2024-05-21,812.83,Recovered
COL4215,INV25221,C16276,2024-05-23,397.44,Recovered
COL4216,INV27512,C17868,2024-06-11,0.0,Unrecovered
COL4217,INV62485,C1872,2024-05-31,217.16,Recovered
COL4218,INV29841,C19128,2024-05-27,641.15,Recovered
COL4219,INV32001,C20555,2024-05-22,0.0,Unrecovered
COL4220,INV32127,C20627,2024-06-13,0.0,Unrecovered
COL4221,INV32980,C21167,2024-06-06,0.0,Unrecovered
COL4222,INV33456,C21445,2024-05-22,310.05,Recovered
COL4223,INV34068,C21889,2024-06-06,0.0,Unrecovered
COL4224,INV35120,C22535,2024-05-25,728.19,Recovered
COL4225,INV36368,C23278,2024-06-10,539.95,Recovered
COL4226,INV36703,C23514,2024-06-09,272.95,Recovered
COL4227,INV41345,C26486,2024-06-13,343.24,Recovered
COL4228,INV78384,C30936,2024-06-08,512.5,Recovered
COL4229,INV48173,C31128,2024-06-02,0.0,Unrecovered
COL4230,INV54771,C35394,2024-05-23,0.0,Unrecovered
COL4231,INV58004,C37628,2024-06-18,246.18,Recovered
COL4232,INV58618,C38007,2024-06-02,212.68,Recovered
COL4233,INV5856,C3877,2024-05-31,247.77,Recovered
COL4234,INV82465,C38883,2024-06-14,0.0,Unrecovered
COL4235,INV63637,C3914,2024-06-01,739.15,Recovered
COL4236,INV10504,C6934,2024-06-11,395.19,Recovered
COL4237,INV10917,C7215,2024-06-02,549.42,Recovered
COL4238,INV11256,C7414,2024-06-04,0.0,Unrecovered
COL4239,INV14296,C9418,2024-06-10,0.0,Unrecovered
COL4240,INV16162,C10549,2024-06-03,45.39,Recovered
COL4241,INV18054,C11630,2024-05-25,661.7,Recovered
COL4242,INV68388,C12267,2024-06-13,3712.22,Recovered
COL4243,INV20695,C13491,2024-05-25,0.0,Unrecovered
COL4244,INV23567,C15211,2024-06-03,0.0,Unrecovered
COL4245,INV24003,C15496,2024-06-09,156.34,Recovered
COL4246,INV24172,C15575,2024-06-07,0.0,Unrecovered
COL4247,INV2465,C1612,2024-06-14,666.1,Recovered
COL4248,INV62352,C1627,2024-06-05,0.0,Unrecovered
COL4249,INV25326,C16350,2024-06-05,0.0,Unrecovered
COL4250,INV25680,C16569,2024-06-12,497.37,Recovered
COL4251,INV26582,C17154,2024-06-10,175.23,Recovered
COL4252,INV225,C176,2024-06-02,183.81,Recovered
COL4253,INV72192,C19231,2024-05-22,0.0,Unrecovered
COL4254,INV35567,C22858,2024-05-26,290.83,Recovered
COL4255,INV37686,C24169,2024-06-12,343.41,Recovered
COL4256,INV38183,C24462,2024-06-12,0.0,Unrecovered
COL4257,INV38416,C24556,2024-06-05,148.14,Recovered
COL4258,INV39796,C25444,2024-06-06,0.0,Unrecovered
COL4259,INV39877,C25527,2024-06-08,103.18,Recovered
COL4260,INV3990,C2588,2024-06-11,0.0,Unrecovered
COL4261,INV42235,C27180,2024-05-28,672.16,Recovered
COL4262,INV45922,C29577,2024-06-07,245.27,Recovered
COL4263,INV47157,C30387,2024-06-20,309.83,Recovered
COL4264,INV48954,C31630,2024-05-24,317.59,Recovered
COL4265,INV52042,C33475,2024-05-28,0.0,Unrecovered
COL4266,INV52434,C33754,2024-06-23,0.0,Unrecovered
COL4267,INV58991,C38270,2024-06-14,158.5,Recovered
COL4268,INV5806,C3843,2024-05-25,0.0,Unrecovered
COL4269,INV7136,C4688,2024-06-08,0.0,Unrecovered
COL4270,INV8559,C5584,2024-05-25,0.0,Unrecovered
COL4271,INV9675,C6344,2024-06-04,0.0,Unrecovered
COL4272,INV9722,C6396,2024-06-14,0.0,Unrecovered
COL4273,INV10316,C6838,2024-06-05,211.28,Recovered
COL4274,INV11141,C7347,2024-05-25,0.0,Unrecovered
COL4275,INV11147,C7349,2024-06-13,0.0,Unrecovered
COL4276,INV13833,C9138,2024-06-05,519.14,Recovered
COL4277,INV15521,C10199,2024-06-12,373.02,Recovered
COL4278,INV17358,C11315,2024-05-30,0.0,Unrecovered
COL4279,INV18058,C11631,2024-06-11,0.0,Unrecovered
COL4280,INV19885,C12945,2024-06-14,0.0,Unrecovered
COL4281,INV2028,C1315,2024-06-11,376.79,Recovered
COL4282,INV21376,C13893,2024-06-12,357.05,Recovered
COL4283,INV23379,C15052,2024-06-06,370.3,Recovered
COL4284,INV26452,C17091,2024-05-25,977.71,Recovered
COL4285,INV26646,C17227,2024-06-15,485.57,Recovered
COL4286,INV27410,C17771,2024-05-25,902.28,Recovered
COL4287,INV29450,C18895,2024-05-31,789.3,Recovered
COL4288,INV32826,C21026,2024-06-04,130.22,Recovered
COL4289,INV39518,C25224,2024-06-12,0.0,Unrecovered
COL4290,INV39917,C25546,2024-06-25,317.72,Recovered
COL4291,INV39964,C25572,2024-06-07,0.0,Unrecovered
COL4292,INV76932,C28406,2024-06-06,3637.12,Recovered
COL4293,INV45767,C29525,2024-06-25,183.9,Recovered
COL4294,INV78180,C30608,2024-06-17,0.0,Unrecovered
COL4295,INV49699,C31990,2024-06-03,424.25,Recovered
COL4296,INV50594,C32569,2024-06-02,0.0,Unrecovered
COL4297,INV51634,C33206,2024-06-10,159.46,Recovered
COL4298,INV53431,C34421,2024-06-13,168.9,Recovered
COL4299,INV55487,C35993,2024-06-06,314.3,Recovered
COL4300,INV57785,C37503,2024-05-28,0.0,Unrecovered
COL4301,INV6941,C4573,2024-05-31,234.42,Recovered
COL4302,INV7385,C4843,2024-06-03,217.73,Recovered
COL4303,INV9623,C6317,2024-05-31,505.25,Recovered
COL4304,INV11346,C7467,2024-06-06,772.96,Recovered
COL4305,INV66758,C9469,2024-06-14,503.81,Recovered
COL4306,INV67201,C10297,2024-05-27,745.35,Recovered
COL4307,INV16877,C11030,2024-05-30,360.25,Recovered
COL4308,INV1605,C1104,2024-06-01,208.14,Recovered
COL4309,INV17632,C11465,2024-06-13,0.0,Unrecovered
COL4310,INV19853,C12924,2024-06-14,435.35,Recovered
COL4311,INV62437,C1830,2024-06-22,0.0,Unrecovered
COL4312,INV28483,C18358,2024-06-03,118.88,Recovered
COL4313,INV28950,C18638,2024-05-26,0.0,Unrecovered
COL4314,INV29072,C18695,2024-06-04,299.93,Recovered
COL4315,INV73524,C21712,2024-06-23,0.0,Unrecovered
COL4316,INV74761,C24040,2024-06-07,4193.29,Recovered
COL4317,INV74881,C24201,2024-06-14,177.83,Recovered
COL4318,INV39362,C25110,2024-06-06,510.87,Recovered
COL4319,INV39852,C25484,2024-06-06,0.0,Unrecovered
COL4320,INV47217,C30444,2024-06-07,288.83,Recovered
COL4321,INV47434,C30569,2024-06-15,0.0,Unrecovered
COL4322,INV51665,C33218,2024-05-30,879.16,Recovered
COL4323,INV52254,C33648,2024-05-31,0.0,Unrecovered
COL4324,INV53188,C34276,2024-06-10,0.0,Unrecovered
COL4325,INV81456,C37040,2024-06-16,4906.46,Recovered
COL4326,INV57528,C37343,2024-06-08,0.0,Unrecovered
COL4327,INV60002,C38935,2024-06-03,377.79,Recovered
COL4328,INV6628,C4361,2024-06-13,254.41,Recovered
COL4329,INV7225,C4733,2024-05-29,0.0,Unrecovered
COL4330,INV9477,C6206,2024-05-26,233.44,Recovered
COL4331,INV1125,C786,2024-05-25,0.0,Unrecovered
COL4332,INV1168,C832,2024-06-18,107.27,Recovered
COL4333,INV13738,C9060,2024-05-31,252.66,Recovered
COL4334,INV1822,C1208,2024-05-25,757.44,Recovered
COL4335,INV21938,C14288,2024-05-30,594.42,Recovered
COL4336,INV24693,C15944,2024-06-07,0.0,Unrecovered
COL4337,INV25954,C16761,2024-05-31,533.79,Recovered
COL4338,INV26872,C17403,2024-06-03,366.87,Recovered
COL4339,INV71448,C18099,2024-06-02,6898.44,Recovered
COL4340,INV30439,C19513,2024-05-31,0.0,Unrecovered
COL4341,INV32768,C20981,2024-06-13,0.0,Unrecovered
COL4342,INV37570,C24094,2024-06-16,98.32,Recovered
COL4343,INV62797,C2447,2024-05-28,628.85,Recovered
COL4344,INV39538,C25227,2024-06-13,166.68,Recovered
COL4345,INV45456,C29267,2024-06-07,0.0,Unrecovered
COL4346,INV423,C299,2024-06-14,80.2,Recovered
COL4347,INV49000,C31645,2024-06-17,473.39,Recovered
COL4348,INV50495,C32514,2024-05-25,0.0,Unrecovered
COL4349,INV51815,C33323,2024-06-11,0.0,Unrecovered
COL4350,INV63277,C3337,2024-05-31,0.0,Unrecovered
COL4351,INV59229,C38413,2024-06-15,125.96,Recovered
COL4352,INV60178,C39095,2024-06-22,396.12,Recovered
COL4353,INV7958,C5238,2024-06-11,491.59,Recovered
COL4354,INV64465,C5460,2024-06-03,454.2,Recovered
COL4355,INV9885,C6506,2024-06-08,261.19,Recovered
COL4356,INV14923,C9780,2024-06-07,0.0,Unrecovered
COL4357,INV15937,C10443,2024-06-11,273.86,Recovered
COL4358,INV68208,C11981,2024-06-18,410.03,Recovered
COL4359,INV68965,C13489,2024-06-21,295.23,Recovered
COL4360,INV21111,C13762,2024-06-10,0.0,Unrecovered
COL4361,INV22570,C14633,2024-06-24,357.09,Recovered
COL4362,INV211,C165,2024-06-07,0.0,Unrecovered
COL4363,INV37021,C23722,2024-06-06,0.0,Unrecovered
COL4364,INV38518,C24620,2024-06-21,390.95,Recovered
COL4365,INV75181,C24658,2024-06-22,2895.54,Recovered
COL4366,INV39767,C25421,2024-06-09,0.0,Unrecovered
COL4367,INV41877,C26875,2024-05-27,0.0,Unrecovered
COL4368,INV42679,C27464,2024-05-28,0.0,Unrecovered
COL4369,INV76752,C27944,2024-05-31,5432.62,Recovered
COL4370,INV76994,C28576,2024-06-06,0.0,Unrecovered
COL4371,INV56236,C36447,2024-06-06,278.9,Recovered
COL4372,INV81660,C37415,2024-06-12,626.21,Recovered
COL4373,INV61013,C39609,2024-06-11,235.66,Recovered
COL4374,INV61189,C39699,2024-06-18,0.0,Unrecovered
COL4375,INV883,C646,2024-06-05,90.13,Recovered
COL4376,INV12094,C7942,2024-06-07,0.0,Unrecovered
COL4377,INV15303,C10050,2024-06-11,0.0,Unrecovered
COL4378,INV15710,C10271,2024-06-14,162.19,Recovered
COL4379,INV17168,C11196,2024-06-17,0.0,Unrecovered
COL4380,INV20489,C13362,2024-06-13,232.21,Recovered
COL4381,INV69229,C13984,2024-06-09,0.0,Unrecovered
COL4382,INV21764,C14168,2024-06-03,0.0,Unrecovered
COL4383,INV26494,C17121,2024-05-28,382.29,Recovered
COL4384,INV26917,C17416,2024-06-17,0.0,Unrecovered
COL4385,INV30462,C19516,2024-06-13,158.37,Recovered
COL4386,INV30851,C19799,2024-06-07,385.58,Recovered
COL4387,INV31108,C19922,2024-06-22,0.0,Unrecovered
COL4388,INV31671,C20347,2024-06-13,142.82,Recovered
COL4389,INV31833,C20462,2024-06-25,100.75,Recovered
COL4390,INV32482,C20849,2024-06-25,0.0,Unrecovered
COL4391,INV32717,C20962,2024-06-15,71.01,Recovered
COL4392,INV38294,C24497,2024-06-10,221.19,Recovered
COL4393,INV39280,C25090,2024-06-03,259.58,Recovered
COL4394,INV40072,C25623,2024-06-07,597.4,Recovered
COL4395,INV41202,C26390,2024-06-08,121.21,Recovered
COL4396,INV47198,C30418,2024-06-20,98.81,Recovered
COL4397,INV47285,C30492,2024-05-30,333.19,Recovered
COL4398,INV48715,C31455,2024-06-20,80.95,Recovered
COL4399,INV5178,C3398,2024-06-05,110.81,Recovered
COL4400,INV53130,C34247,2024-06-20,157.48,Recovered
COL4401,INV5710,C3788,2024-06-15,76.28,Recovered
COL4402,INV59004,C38274,2024-06-14,61.41,Recovered
COL4403,INV5873,C3886,2024-06-20,273.87,Recovered
COL4404,INV82752,C39524,2024-06-07,941.98,Recovered
COL4405,INV630,C482,2024-06-13,292.38,Recovered
COL4406,INV9022,C5879,2024-05-28,819.64,Recovered
COL4407,INV10988,C7262,2024-06-10,0.0,Unrecovered
COL4408,INV1090,C767,2024-06-15,242.8,Recovered
COL4409,INV67740,C11463,2024-06-12,2831.82,Recovered
COL4410,INV17879,C11570,2024-05-29,0.0,Unrecovered
COL4411,INV1767,C1175,2024-06-02,340.48,Recovered
COL4412,INV18975,C12240,2024-06-13,147.75,Recovered
COL4413,INV18993,C12250,2024-06-14,0.0,Unrecovered
COL4414,INV21051,C13698,2024-05-29,661.86,Recovered
