quote_id,customer_id,plan_id,list_price,discount_percent,discount_start_date,discount_end_date,final_price,quote_date,status,quote_end_date
Q5544,C5544,PM,1000,10,2024-01-06,2024-02-05 00:00:00,900.0,2024-01-06,Approved,
Q5545,C5545,PM,1000,4,2024-02-14,2024-03-15 00:00:00,960.0,2024-02-14,Converted,
Q5546,C5546,PM,1000,4,2024-02-20,2024-03-21 00:00:00,960.0,2024-02-20,Approved,
Q5547,C5547,PM,1000,13,2024-02-11,2024-03-12 00:00:00,870.0,2024-02-11,Amended,2024-08-15 00:00:00
Q5548,C5548,PM,1000,6,2024-01-15,2024-02-14 00:00:00,940.0,2024-01-15,Draft,
Q5549,C5549,PM,1000,9,2024-02-04,2024-03-05 00:00:00,910.0,2024-02-04,Approved,
Q5550,C5550,PM,1000,10,2024-02-19,2024-03-20 00:00:00,900.0,2024-02-19,Approved,
Q5551,C5551,BM,400,10,2024-02-01,2024-03-02 00:00:00,360.0,2024-02-01,Approved,
Q5552,C5552,BY,4000,10,2024-01-14,2024-02-13 00:00:00,3600.0,2024-01-14,Converted,
Q5553,C5553,PM,1000,9,2024-02-04,2024-03-05 00:00:00,910.0,2024-02-04,Amended,2024-09-06 00:00:00
Q5554,C5554,BY,4000,4,2024-01-11,,3840.0,2024-01-11,Approved,
Q5555,C5555,PM,1000,13,2024-01-10,2024-02-09 00:00:00,870.0,2024-01-10,Amended,2024-05-14 00:00:00
Q5556,C5556,PM,1000,7,2024-01-17,2024-02-16 00:00:00,929.9999999999999,2024-01-17,Draft,
Q5557,C5557,BM,400,2,2024-01-13,2024-02-12 00:00:00,392.0,2024-01-13,Draft,
Q5558,C5558,PY,10000,1,2024-02-26,2024-03-27 00:00:00,9900.0,2024-02-26,Converted,
Q5559,C5559,PY,10000,9,2024-02-03,2024-03-04 00:00:00,9100.0,2024-02-03,Approved,
Q5560,C5560,BM,400,10,2024-02-29,2024-03-30 00:00:00,360.0,2024-02-29,Amended,2024-05-04 00:00:00
Q5561,C5561,BY,4000,10,2024-02-14,2024-03-15 00:00:00,3600.0,2024-02-14,Converted,
Q5562,C5562,PY,10000,6,2024-02-20,2024-03-21 00:00:00,9400.0,2024-02-20,Converted,
Q5563,C5563,BM,400,8,2024-01-05,2024-02-04 00:00:00,368.0,2024-01-05,Approved,
Q5564,C5564,BM,400,2,2024-02-17,2024-03-18 00:00:00,392.0,2024-02-17,Amended,2024-09-20 00:00:00
Q5565,C5565,PY,10000,10,2024-01-10,2024-02-09 00:00:00,9000.0,2024-01-10,Draft,
Q5566,C5566,BY,4000,2,2024-02-01,2024-03-02 00:00:00,3920.0,2024-02-01,Converted,
Q5567,C5567,BM,400,10,2024-01-12,2024-02-11 00:00:00,360.0,2024-01-12,Approved,
Q5568,C5568,PM,1000,6,2024-02-21,2024-03-22 00:00:00,940.0,2024-02-21,Draft,
Q5569,C5569,BY,4000,0,2024-01-13,2024-02-12 00:00:00,4000.0,2024-01-13,Approved,
Q5570,C5570,BY,4000,6,2024-01-21,2024-02-20 00:00:00,3760.0,2024-01-21,Converted,
Q5571,C5571,PY,10000,1,2024-02-17,2024-03-18 00:00:00,9900.0,2024-02-17,Rejected,
Q5572,C5572,PY,10000,9,2024-02-23,2024-03-24 00:00:00,9100.0,2024-02-23,Draft,
Q5573,C5573,PM,1000,14,2024-02-22,2024-03-23 00:00:00,860.0,2024-02-22,Rejected,
Q5574,C5574,BM,400,10,2024-02-27,2024-03-28 00:00:00,360.0,2024-02-27,Draft,
Q5575,C5575,PY,10000,0,2024-02-02,2024-03-03 00:00:00,10000.0,2024-02-02,Approved,
Q5576,C5576,PY,10000,9,2024-02-23,2024-03-24 00:00:00,9100.0,2024-02-23,Draft,
Q5577,C5577,BY,4000,8,2024-02-10,2024-03-11 00:00:00,3680.0,2024-02-10,Rejected,
Q5578,C5578,PY,10000,0,2024-02-17,2024-03-18 00:00:00,10000.0,2024-02-17,Converted,
Q5579,C5579,PY,10000,7,2024-02-20,2024-03-21 00:00:00,9300.0,2024-02-20,Draft,
Q5580,C5580,PY,10000,9,2024-02-16,2024-03-17 00:00:00,9100.0,2024-02-16,Draft,
Q5581,C5581,PY,10000,13,2024-02-19,2024-03-20 00:00:00,8700.0,2024-02-19,Converted,
Q5582,C5582,BY,4000,10,2024-02-23,2024-03-24 00:00:00,3600.0,2024-02-23,Draft,
Q5583,C5583,PM,1000,6,2024-02-01,,940.0,2024-02-01,Converted,
Q5584,C5584,PM,1000,14,2024-01-12,2024-02-11 00:00:00,860.0,2024-01-12,Converted,
Q5585,C5585,BM,400,9,2024-02-15,,364.0,2024-02-15,Amended,2024-06-18 00:00:00
Q5586,C5586,PY,10000,8,2024-02-04,2024-03-05 00:00:00,9200.0,2024-02-04,Approved,
Q5587,C5587,BY,4000,10,2024-02-05,,3600.0,2024-02-05,Converted,
Q5588,C5588,BM,400,4,2024-02-07,2024-03-08 00:00:00,384.0,2024-02-07,Rejected,
Q5589,C5589,BM,400,2,2024-02-17,2024-03-18 00:00:00,392.0,2024-02-17,Approved,
Q5590,C5590,PM,1000,0,2024-01-28,2024-02-27 00:00:00,1000.0,2024-01-28,Approved,
Q5591,C5591,BY,4000,1,2024-01-13,2024-02-12 00:00:00,3960.0,2024-01-13,Converted,
Q5592,C5592,BY,4000,5,2024-01-12,2024-02-11 00:00:00,3800.0,2024-01-12,Approved,
Q5593,C5593,BY,4000,7,2024-01-22,2024-02-21 00:00:00,3719.9999999999995,2024-01-22,Draft,
Q5594,C5594,PM,1000,8,2024-02-13,2024-03-14 00:00:00,920.0,2024-02-13,Rejected,
Q5595,C5595,PM,1000,7,2024-01-02,2024-02-01 00:00:00,929.9999999999999,2024-01-02,Amended,2024-09-03 00:00:00
Q5596,C5596,PM,1000,1,2024-01-29,2024-02-28 00:00:00,990.0,2024-01-29,Draft,
Q5597,C5597,PM,1000,0,2024-01-13,2024-02-12 00:00:00,1000.0,2024-01-13,Approved,
Q5598,C5598,PM,1000,14,2024-02-04,2024-03-05 00:00:00,860.0,2024-02-04,Draft,
Q5599,C5599,PY,10000,9,2024-01-13,2024-02-12 00:00:00,9100.0,2024-01-13,Approved,
Q5600,C5600,PY,10000,3,2024-02-26,,9700.0,2024-02-26,Draft,
Q5601,C5601,BY,4000,10,2024-02-03,2024-03-04 00:00:00,3600.0,2024-02-03,Converted,
Q5602,C5602,BM,400,10,2024-01-19,2024-02-18 00:00:00,360.0,2024-01-19,Draft,
Q5603,C5603,BY,4000,4,2024-01-09,2024-02-08 00:00:00,3840.0,2024-01-09,Approved,
Q5604,C5604,BM,400,9,2024-02-21,2024-03-22 00:00:00,364.0,2024-02-21,Rejected,
Q5605,C5605,PM,1000,15,2024-01-31,,850.0,2024-01-31,Amended,2024-07-02 00:00:00
Q5606,C5606,BM,400,3,2024-02-02,2024-03-03 00:00:00,388.0,2024-02-02,Amended,2024-07-06 00:00:00
Q5607,C5607,BY,4000,4,2024-01-27,2024-02-26 00:00:00,3840.0,2024-01-27,Converted,
Q5608,C5608,BY,4000,10,2024-02-14,2024-03-15 00:00:00,3600.0,2024-02-14,Draft,
Q5609,C5609,BM,400,7,2024-01-02,,372.0,2024-01-02,Approved,
Q5610,C5610,PY,10000,9,2024-01-15,2024-02-14 00:00:00,9100.0,2024-01-15,Draft,
Q5611,C5611,PM,1000,2,2024-01-19,2024-02-18 00:00:00,980.0,2024-01-19,Amended,2024-04-20 00:00:00
Q5612,C5612,PM,1000,0,2024-02-26,2024-03-27 00:00:00,1000.0,2024-02-26,Approved,
Q5613,C5613,BY,4000,10,2024-01-31,2024-03-01 00:00:00,3600.0,2024-01-31,Converted,
Q5614,C5614,PY,10000,14,2024-02-26,2024-03-27 00:00:00,8600.0,2024-02-26,Rejected,
Q5615,C5615,BM,400,8,2024-01-16,2024-02-15 00:00:00,368.0,2024-01-16,Draft,
Q5616,C5616,PM,1000,14,2024-02-12,2024-03-13 00:00:00,860.0,2024-02-12,Draft,
Q5617,C5617,PY,10000,1,2024-01-15,2024-02-14 00:00:00,9900.0,2024-01-15,Draft,
Q5618,C5618,PM,1000,2,2024-01-06,2024-02-05 00:00:00,980.0,2024-01-06,Rejected,
Q5619,C5619,PY,10000,7,2024-01-14,2024-02-13 00:00:00,9300.0,2024-01-14,Draft,
Q5620,C5620,PY,10000,2,2024-01-27,2024-02-26 00:00:00,9800.0,2024-01-27,Approved,
Q5621,C5621,BY,4000,2,2024-02-07,2024-03-08 00:00:00,3920.0,2024-02-07,Rejected,
Q5622,C5622,PM,1000,5,2024-01-19,2024-02-18 00:00:00,950.0,2024-01-19,Converted,
Q5623,C5623,BM,400,10,2024-02-06,2024-03-07 00:00:00,360.0,2024-02-06,Converted,
Q5624,C5624,BY,4000,5,2024-02-12,2024-03-13 00:00:00,3800.0,2024-02-12,Approved,
Q5625,C5625,BY,4000,6,2024-01-04,,3760.0,2024-01-04,Approved,
Q5626,C5626,BM,400,9,2024-02-27,2024-03-28 00:00:00,364.0,2024-02-27,Approved,
Q5627,C5627,BY,4000,3,2024-01-26,,3880.0,2024-01-26,Draft,
Q5628,C5628,PY,10000,15,2024-02-29,,8500.0,2024-02-29,Rejected,
Q5629,C5629,PY,10000,9,2024-01-09,2024-02-08 00:00:00,9100.0,2024-01-09,Converted,
Q5630,C5630,PM,1000,2,2024-02-10,2024-03-11 00:00:00,980.0,2024-02-10,Converted,
Q5631,C5631,PM,1000,13,2024-02-18,,870.0,2024-02-18,Approved,
Q5632,C5632,BM,400,1,2024-02-09,2024-03-10 00:00:00,396.0,2024-02-09,Approved,
Q5633,C5633,PM,1000,2,2024-01-15,2024-02-14 00:00:00,980.0,2024-01-15,Converted,
Q5634,C5634,PY,10000,11,2024-02-10,,8900.0,2024-02-10,Converted,
Q5635,C5635,BM,400,2,2024-02-06,2024-03-07 00:00:00,392.0,2024-02-06,Converted,
Q5636,C5636,BM,400,10,2024-01-04,2024-02-03 00:00:00,360.0,2024-01-04,Draft,
Q5637,C5637,PM,1000,1,2024-01-26,2024-02-25 00:00:00,990.0,2024-01-26,Approved,
Q5638,C5638,PY,10000,0,2024-02-21,2024-03-22 00:00:00,10000.0,2024-02-21,Draft,
Q5639,C5639,BM,400,10,2024-01-18,2024-02-17 00:00:00,360.0,2024-01-18,Amended,2024-06-20 00:00:00
Q5640,C5640,PY,10000,2,2024-02-10,2024-03-11 00:00:00,9800.0,2024-02-10,Approved,
Q5641,C5641,PY,10000,0,2024-02-22,2024-03-23 00:00:00,10000.0,2024-02-22,Draft,
Q5642,C5642,PY,10000,7,2024-02-28,,9300.0,2024-02-28,Rejected,
Q5643,C5643,PM,1000,4,2024-02-04,2024-03-05 00:00:00,960.0,2024-02-04,Converted,
Q5644,C5644,BY,4000,10,2024-02-23,2024-03-24 00:00:00,3600.0,2024-02-23,Draft,
Q5645,C5645,BY,4000,5,2024-02-10,2024-03-11 00:00:00,3800.0,2024-02-10,Rejected,
Q5646,C5646,BM,400,10,2024-02-10,2024-03-11 00:00:00,360.0,2024-02-10,Draft,
Q5647,C5647,PY,10000,15,2024-02-29,,8500.0,2024-02-29,Rejected,
Q5648,C5648,PM,1000,9,2024-01-29,2024-02-28 00:00:00,910.0,2024-01-29,Converted,
Q5649,C5649,PY,10000,6,2024-02-22,2024-03-23 00:00:00,9400.0,2024-02-22,Rejected,
Q5650,C5650,PY,10000,6,2024-01-24,2024-02-23 00:00:00,9400.0,2024-01-24,Converted,
Q5651,C5651,PM,1000,3,2024-01-04,2024-02-03 00:00:00,970.0,2024-01-04,Approved,
Q5652,C5652,BY,4000,5,2024-01-21,2024-02-20 00:00:00,3800.0,2024-01-21,Approved,
Q5653,C5653,PY,10000,7,2024-02-08,2024-03-09 00:00:00,9300.0,2024-02-08,Draft,
Q5654,C5654,PY,10000,5,2024-01-07,2024-02-06 00:00:00,9500.0,2024-01-07,Approved,
Q5655,C5655,BY,4000,6,2024-01-23,2024-02-22 00:00:00,3760.0,2024-01-23,Converted,
Q5656,C5656,PM,1000,13,2024-02-09,2024-03-10 00:00:00,870.0,2024-02-09,Draft,
Q5657,C5657,BM,400,10,2024-02-28,2024-03-29 00:00:00,360.0,2024-02-28,Approved,
Q5658,C5658,BY,4000,10,2024-01-21,,3600.0,2024-01-21,Approved,
Q5659,C5659,BM,400,2,2024-01-01,2024-01-31 00:00:00,392.0,2024-01-01,Converted,
Q5660,C5660,BM,400,10,2024-02-28,2024-03-29 00:00:00,360.0,2024-02-28,Amended,2024-10-01 00:00:00
Q5661,C5661,BY,4000,8,2024-02-10,,3680.0,2024-02-10,Rejected,
Q5662,C5662,PY,10000,9,2024-01-25,2024-02-24 00:00:00,9100.0,2024-01-25,Rejected,
Q5663,C5663,BM,400,10,2024-01-31,,360.0,2024-01-31,Approved,
Q5664,C5664,BM,400,10,2024-02-24,2024-03-25 00:00:00,360.0,2024-02-24,Draft,
Q5665,C5665,PM,1000,10,2024-02-13,2024-03-14 00:00:00,900.0,2024-02-13,Approved,
Q5666,C5666,PY,10000,7,2024-02-07,2024-03-08 00:00:00,9300.0,2024-02-07,Draft,
Q5667,C5667,BM,400,7,2024-02-14,2024-03-15 00:00:00,372.0,2024-02-14,Draft,
Q5668,C5668,PM,1000,11,2024-01-05,2024-02-04 00:00:00,890.0,2024-01-05,Draft,
Q5669,C5669,PY,10000,1,2024-02-22,2024-03-23 00:00:00,9900.0,2024-02-22,Converted,
Q5670,C5670,BY,4000,10,2024-01-31,,3600.0,2024-01-31,Rejected,
Q5671,C5671,BY,4000,2,2024-02-20,2024-03-21 00:00:00,3920.0,2024-02-20,Converted,
Q5672,C5672,PM,1000,9,2024-02-27,2024-03-28 00:00:00,910.0,2024-02-27,Draft,
Q5673,C5673,BY,4000,10,2024-01-01,2024-01-31 00:00:00,3600.0,2024-01-01,Converted,
Q5674,C5674,BM,400,5,2024-02-23,2024-03-24 00:00:00,380.0,2024-02-23,Approved,
Q5675,C5675,PY,10000,10,2024-02-25,2024-03-26 00:00:00,9000.0,2024-02-25,Converted,
Q5676,C5676,BM,400,3,2024-01-30,2024-02-29 00:00:00,388.0,2024-01-30,Approved,
Q5677,C5677,BM,400,10,2024-01-18,2024-02-17 00:00:00,360.0,2024-01-18,Draft,
Q5678,C5678,BY,4000,4,2024-01-08,2024-02-07 00:00:00,3840.0,2024-01-08,Converted,
Q5679,C5679,BM,400,2,2024-02-25,2024-03-26 00:00:00,392.0,2024-02-25,Converted,
Q5680,C5680,BY,4000,10,2024-01-26,2024-02-25 00:00:00,3600.0,2024-01-26,Converted,
Q5681,C5681,PY,10000,9,2024-02-09,2024-03-10 00:00:00,9100.0,2024-02-09,Converted,
Q5682,C5682,PY,10000,7,2024-02-27,2024-03-28 00:00:00,9300.0,2024-02-27,Rejected,
Q5683,C5683,BM,400,9,2024-01-15,2024-02-14 00:00:00,364.0,2024-01-15,Approved,
Q5684,C5684,PM,1000,11,2024-01-19,2024-02-18 00:00:00,890.0,2024-01-19,Rejected,
Q5685,C5685,BY,4000,9,2024-01-10,,3640.0,2024-01-10,Rejected,
Q5686,C5686,BY,4000,7,2024-01-24,2024-02-23 00:00:00,3719.9999999999995,2024-01-24,Draft,
Q5687,C5687,BM,400,6,2024-01-16,2024-02-15 00:00:00,376.0,2024-01-16,Rejected,
Q5688,C5688,BY,4000,6,2024-02-12,2024-03-13 00:00:00,3760.0,2024-02-12,Converted,
Q5689,C5689,BY,4000,10,2024-01-31,2024-03-01 00:00:00,3600.0,2024-01-31,Draft,
Q5690,C5690,PM,1000,9,2024-02-13,2024-03-14 00:00:00,910.0,2024-02-13,Amended,2024-04-17 00:00:00
Q5691,C5691,PM,1000,11,2024-01-16,2024-02-15 00:00:00,890.0,2024-01-16,Draft,
Q5692,C5692,BM,400,5,2024-01-16,2024-02-15 00:00:00,380.0,2024-01-16,Rejected,
Q5693,C5693,PM,1000,3,2024-01-28,2024-02-27 00:00:00,970.0,2024-01-28,Draft,
Q5694,C5694,BM,400,10,2024-01-20,2024-02-19 00:00:00,360.0,2024-01-20,Rejected,
Q5695,C5695,PY,10000,8,2024-02-04,,9200.0,2024-02-04,Draft,
Q5696,C5696,BM,400,4,2024-02-28,2024-03-29 00:00:00,384.0,2024-02-28,Draft,
Q5697,C5697,PY,10000,5,2024-01-09,2024-02-08 00:00:00,9500.0,2024-01-09,Rejected,
Q5698,C5698,BM,400,6,2024-02-09,2024-03-10 00:00:00,376.0,2024-02-09,Approved,
Q5699,C5699,BY,4000,10,2024-01-10,2024-02-09 00:00:00,3600.0,2024-01-10,Rejected,
Q5700,C5700,PM,1000,1,2024-02-14,2024-03-15 00:00:00,990.0,2024-02-14,Rejected,
Q5701,C5701,PY,10000,14,2024-01-18,,8600.0,2024-01-18,Rejected,
Q5702,C5702,BM,400,0,2024-02-14,2024-03-15 00:00:00,400.0,2024-02-14,Draft,
Q5703,C5703,PM,1000,14,2024-02-14,,860.0,2024-02-14,Amended,2024-08-15 00:00:00
Q5704,C5704,BM,400,5,2024-01-15,2024-02-14 00:00:00,380.0,2024-01-15,Approved,
Q5705,C5705,PM,1000,8,2024-02-14,2024-03-15 00:00:00,920.0,2024-02-14,Converted,
Q5706,C5706,PM,1000,6,2024-01-30,2024-02-29 00:00:00,940.0,2024-01-30,Rejected,
Q5707,C5707,BM,400,10,2024-02-17,2024-03-18 00:00:00,360.0,2024-02-17,Approved,
Q5708,C5708,PY,10000,11,2024-02-01,2024-03-02 00:00:00,8900.0,2024-02-01,Converted,
Q5709,C5709,PY,10000,8,2024-02-09,2024-03-10 00:00:00,9200.0,2024-02-09,Rejected,
Q5710,C5710,BY,4000,10,2024-01-27,,3600.0,2024-01-27,Draft,
Q5711,C5711,PM,1000,10,2024-01-27,2024-02-26 00:00:00,900.0,2024-01-27,Approved,
Q5712,C5712,BY,4000,2,2024-01-19,2024-02-18 00:00:00,3920.0,2024-01-19,Approved,
Q5713,C5713,BY,4000,10,2024-01-10,2024-02-09 00:00:00,3600.0,2024-01-10,Converted,
Q5714,C5714,BM,400,4,2024-02-13,2024-03-14 00:00:00,384.0,2024-02-13,Rejected,
Q5715,C5715,BM,400,5,2024-02-15,2024-03-16 00:00:00,380.0,2024-02-15,Draft,
Q5716,C5716,BM,400,5,2024-01-06,2024-02-05 00:00:00,380.0,2024-01-06,Approved,
Q5717,C5717,PM,1000,4,2024-02-22,2024-03-23 00:00:00,960.0,2024-02-22,Rejected,
Q5718,C5718,BM,400,10,2024-01-24,2024-02-23 00:00:00,360.0,2024-01-24,Rejected,
Q5719,C5719,BM,400,1,2024-01-09,2024-02-08 00:00:00,396.0,2024-01-09,Draft,
Q5720,C5720,PM,1000,10,2024-01-27,2024-02-26 00:00:00,900.0,2024-01-27,Draft,
Q5721,C5721,PM,1000,9,2024-01-07,2024-02-06 00:00:00,910.0,2024-01-07,Converted,
Q5722,C5722,PY,10000,2,2024-01-06,,9800.0,2024-01-06,Approved,
Q5723,C5723,BM,400,5,2024-02-23,2024-03-24 00:00:00,380.0,2024-02-23,Draft,
Q5724,C5724,BM,400,8,2024-02-02,2024-03-03 00:00:00,368.0,2024-02-02,Approved,
Q5725,C5725,BM,400,10,2024-01-21,2024-02-20 00:00:00,360.0,2024-01-21,Converted,
Q5726,C5726,PY,10000,9,2024-02-15,2024-03-16 00:00:00,9100.0,2024-02-15,Rejected,
Q5727,C5727,BM,400,7,2024-02-25,2024-03-26 00:00:00,372.0,2024-02-25,Approved,
Q5728,C5728,PY,10000,7,2024-02-07,,9300.0,2024-02-07,Approved,
Q5729,C5729,BY,4000,7,2024-02-13,2024-03-14 00:00:00,3719.9999999999995,2024-02-13,Rejected,
Q5730,C5730,PY,10000,12,2024-01-17,,8800.0,2024-01-17,Rejected,
Q5731,C5731,BY,4000,10,2024-01-31,2024-03-01 00:00:00,3600.0,2024-01-31,Rejected,
Q5732,C5732,BM,400,5,2024-02-06,2024-03-07 00:00:00,380.0,2024-02-06,Rejected,
Q5733,C5733,BY,4000,10,2024-01-11,,3600.0,2024-01-11,Draft,
Q5734,C5734,PY,10000,11,2024-01-28,2024-02-27 00:00:00,8900.0,2024-01-28,Draft,
Q5735,C5735,PM,1000,10,2024-01-05,2024-02-04 00:00:00,900.0,2024-01-05,Draft,
Q5736,C5736,BY,4000,10,2024-01-12,2024-02-11 00:00:00,3600.0,2024-01-12,Approved,
Q5737,C5737,BY,4000,10,2024-01-03,2024-02-02 00:00:00,3600.0,2024-01-03,Approved,
Q5738,C5738,BM,400,2,2024-02-25,2024-03-26 00:00:00,392.0,2024-02-25,Converted,
Q5739,C5739,PY,10000,4,2024-02-10,2024-03-11 00:00:00,9600.0,2024-02-10,Rejected,
Q5740,C5740,BY,4000,10,2024-02-07,,3600.0,2024-02-07,Converted,
Q5741,C5741,BY,4000,10,2024-02-23,2024-03-24 00:00:00,3600.0,2024-02-23,Rejected,
Q5742,C5742,BY,4000,7,2024-01-02,2024-02-01 00:00:00,3719.9999999999995,2024-01-02,Approved,
Q5743,C5743,BY,4000,10,2024-01-26,2024-02-25 00:00:00,3600.0,2024-01-26,Rejected,
Q5744,C5744,PM,1000,2,2024-01-02,2024-02-01 00:00:00,980.0,2024-01-02,Rejected,
Q5745,C5745,PY,10000,0,2024-02-23,2024-03-24 00:00:00,10000.0,2024-02-23,Approved,
Q5746,C5746,BM,400,10,2024-01-12,2024-02-11 00:00:00,360.0,2024-01-12,Draft,
Q5747,C5747,BM,400,10,2024-02-09,2024-03-10 00:00:00,360.0,2024-02-09,Draft,
Q5748,C5748,PM,1000,14,2024-01-02,2024-02-01 00:00:00,860.0,2024-01-02,Approved,
Q5749,C5749,PY,10000,12,2024-02-10,2024-03-11 00:00:00,8800.0,2024-02-10,Approved,
Q5750,C5750,BY,4000,10,2024-01-16,2024-02-15 00:00:00,3600.0,2024-01-16,Converted,
Q5751,C5751,PM,1000,15,2024-02-29,2024-03-30 00:00:00,850.0,2024-02-29,Approved,
Q5752,C5752,PY,10000,6,2024-01-30,2024-02-29 00:00:00,9400.0,2024-01-30,Approved,
Q5753,C5753,BY,4000,5,2024-02-26,2024-03-27 00:00:00,3800.0,2024-02-26,Rejected,
Q5754,C5754,PM,1000,4,2024-02-16,2024-03-17 00:00:00,960.0,2024-02-16,Approved,
Q5755,C5755,PY,10000,7,2024-02-15,,9300.0,2024-02-15,Approved,
Q5756,C5756,BM,400,7,2024-02-21,2024-03-22 00:00:00,372.0,2024-02-21,Converted,
Q5757,C5757,BM,400,10,2024-02-05,2024-03-06 00:00:00,360.0,2024-02-05,Rejected,
Q5758,C5758,PY,10000,0,2024-01-04,2024-02-03 00:00:00,10000.0,2024-01-04,Rejected,
Q5759,C5759,BM,400,6,2024-01-11,2024-02-10 00:00:00,376.0,2024-01-11,Approved,
Q5760,C5760,PY,10000,13,2024-02-22,2024-03-23 00:00:00,8700.0,2024-02-22,Approved,
Q5761,C5761,BY,4000,10,2024-01-24,2024-02-23 00:00:00,3600.0,2024-01-24,Rejected,
Q5762,C5762,PY,10000,1,2024-01-18,2024-02-17 00:00:00,9900.0,2024-01-18,Draft,
Q5763,C5763,BY,4000,10,2024-01-27,2024-02-26 00:00:00,3600.0,2024-01-27,Rejected,
Q5764,C5764,PM,1000,3,2024-02-06,2024-03-07 00:00:00,970.0,2024-02-06,Draft,
Q5765,C5765,PY,10000,0,2024-01-02,2024-02-01 00:00:00,10000.0,2024-01-02,Converted,
Q5766,C5766,PM,1000,1,2024-01-15,2024-02-14 00:00:00,990.0,2024-01-15,Converted,
Q5767,C5767,BM,400,10,2024-01-11,,360.0,2024-01-11,Approved,
Q5768,C5768,BY,4000,9,2024-01-27,2024-02-26 00:00:00,3640.0,2024-01-27,Approved,
Q5769,C5769,PY,10000,8,2024-02-25,2024-03-26 00:00:00,9200.0,2024-02-25,Converted,
Q5770,C5770,PM,1000,11,2024-02-18,2024-03-19 00:00:00,890.0,2024-02-18,Converted,
Q5771,C5771,BY,4000,0,2024-02-17,2024-03-18 00:00:00,4000.0,2024-02-17,Approved,
Q5772,C5772,BY,4000,6,2024-02-16,2024-03-17 00:00:00,3760.0,2024-02-16,Rejected,
Q5773,C5773,BM,400,3,2024-01-23,2024-02-22 00:00:00,388.0,2024-01-23,Converted,
Q5774,C5774,BM,400,6,2024-02-04,2024-03-05 00:00:00,376.0,2024-02-04,Converted,
Q5775,C5775,BY,4000,10,2024-02-21,2024-03-22 00:00:00,3600.0,2024-02-21,Converted,
Q5776,C5776,BY,4000,10,2024-01-30,2024-02-29 00:00:00,3600.0,2024-01-30,Draft,
Q5777,C5777,PY,10000,6,2024-02-16,2024-03-17 00:00:00,9400.0,2024-02-16,Rejected,
Q5778,C5778,BY,4000,10,2024-01-24,2024-02-23 00:00:00,3600.0,2024-01-24,Approved,
Q5779,C5779,PY,10000,10,2024-01-19,2024-02-18 00:00:00,9000.0,2024-01-19,Rejected,
Q5780,C5780,BY,4000,10,2024-02-29,2024-03-30 00:00:00,3600.0,2024-02-29,Draft,
Q5781,C5781,BM,400,9,2024-01-29,2024-02-28 00:00:00,364.0,2024-01-29,Converted,
Q5782,C5782,PY,10000,14,2024-01-13,2024-02-12 00:00:00,8600.0,2024-01-13,Converted,
Q5783,C5783,PM,1000,2,2024-02-17,2024-03-18 00:00:00,980.0,2024-02-17,Approved,
Q5784,C5784,BM,400,10,2024-01-23,2024-02-22 00:00:00,360.0,2024-01-23,Rejected,
Q5785,C5785,PY,10000,12,2024-01-12,2024-02-11 00:00:00,8800.0,2024-01-12,Converted,
Q5786,C5786,PY,10000,1,2024-02-18,,9900.0,2024-02-18,Converted,
Q5787,C5787,PM,1000,2,2024-02-17,2024-03-18 00:00:00,980.0,2024-02-17,Converted,
Q5788,C5788,PY,10000,14,2024-02-10,2024-03-11 00:00:00,8600.0,2024-02-10,Approved,
Q5789,C5789,BY,4000,10,2024-01-29,2024-02-28 00:00:00,3600.0,2024-01-29,Rejected,
Q5790,C5790,PM,1000,4,2024-01-06,2024-02-05 00:00:00,960.0,2024-01-06,Approved,
Q5791,C5791,BM,400,10,2024-02-20,2024-03-21 00:00:00,360.0,2024-02-20,Rejected,
Q5792,C5792,BM,400,7,2024-01-23,2024-02-22 00:00:00,372.0,2024-01-23,Amended,2024-10-27 00:00:00
Q5793,C5793,BY,4000,10,2024-01-31,2024-03-01 00:00:00,3600.0,2024-01-31,Converted,
Q5794,C5794,BM,400,8,2024-02-14,2024-03-15 00:00:00,368.0,2024-02-14,Draft,
Q5795,C5795,PY,10000,3,2024-01-21,2024-02-20 00:00:00,9700.0,2024-01-21,Approved,
Q5796,C5796,PY,10000,5,2024-01-24,2024-02-23 00:00:00,9500.0,2024-01-24,Draft,
Q5797,C5797,BY,4000,3,2024-01-08,2024-02-07 00:00:00,3880.0,2024-01-08,Draft,
Q5798,C5798,BM,400,10,2024-02-13,2024-03-14 00:00:00,360.0,2024-02-13,Draft,
Q5799,C5799,BM,400,10,2024-01-09,2024-02-08 00:00:00,360.0,2024-01-09,Converted,
Q5800,C5800,BY,4000,10,2024-01-22,2024-02-21 00:00:00,3600.0,2024-01-22,Converted,
Q5801,C5801,PM,1000,13,2024-01-04,2024-02-03 00:00:00,870.0,2024-01-04,Rejected,
Q5802,C5802,BM,400,8,2024-01-13,,368.0,2024-01-13,Converted,
Q5803,C5803,PM,1000,4,2024-02-03,2024-03-04 00:00:00,960.0,2024-02-03,Converted,
Q5804,C5804,BM,400,1,2024-01-03,2024-02-02 00:00:00,396.0,2024-01-03,Draft,
Q5805,C5805,BM,400,0,2024-02-06,2024-03-07 00:00:00,400.0,2024-02-06,Converted,
Q5806,C5806,BM,400,4,2024-02-25,2024-03-26 00:00:00,384.0,2024-02-25,Draft,
Q5807,C5807,BM,400,10,2024-01-28,2024-02-27 00:00:00,360.0,2024-01-28,Amended,2024-05-01 00:00:00
